Date	USD	GBP	SEK	NOK	CNY	
29/12/2011	576.79	889.27	83.14	95.63	91.26	
30/12/2011	574.56	890	83.42	95.88	91.12	
02/01/2012	574.68	890.09	83.27	95.87	91.18	
03/01/2012	571.38	890.43	83.29	96.13	90.75	
04/01/2012	574.3	894.73	83.57	96.57	91.21	
05/01/2012	579.49	899.43	84.06	96.79	91.83	
06/01/2012	581.95	899.69	84.12	96.88	92.14	
09/01/2012	584.19	902.38	84.17	97.11	92.52	
10/01/2012	580.54	897.79	84.38	97.13	91.96	
11/01/2012	584.71	900.39	84.42	97.2	92.6	
12/01/2012	583.9	895.38	84.02	96.87	92.42	
13/01/2012	582.3	892.52	83.66	96.67	92.21	
16/01/2012	586.86	898.53	83.78	96.93	92.91	
17/01/2012	581.34	895.33	84.13	97.02	92.01	
18/01/2012	579.51	891.73	84.27	96.51	91.82	
19/01/2012	575.93	889.88	84.88	97.05	91.19	
20/01/2012	576.36	891.74	84.69	97.08	90.98	
23/01/2012	571.24	889.18	84.7	97.02	90.48	
24/01/2012	571.81	890.87	84.55	97.33	90.6	
25/01/2012	574.43	893.49	84	96.77	90.98	
26/01/2012	565.56	887.15	83.74	97.22	89.67	
27/01/2012	565.5	888.27	83.55	97.23	89.57	
30/01/2012	567.06	889.46	83.53	96.79	89.74	
31/01/2012	564.25	890.26	83.57	97.11	89.44	
01/02/2012	564.23	894.33	83.62	97.12	89.47	
02/02/2012	567.7	898.15	83.93	97.2	90.02	
03/02/2012	564.84	893.21	84.01	97.24	89.51	
06/02/2012	570.02	897.74	84.46	97.92	90.3	
07/02/2012	566.89	895.4	84.27	97.52	89.82	
08/02/2012	559.95	890.21	84.19	97.43	88.89	
09/02/2012	559.3	888.3	84.41	97.4	88.78	
10/02/2012	563.52	888.7	84.39	97.56	89.53	
13/02/2012	560.8	886.08	84.37	98.18	89.14	
14/02/2012	564.45	887.4	84.65	98.65	89.67	
15/02/2012	567.71	890.32	84.59	98.72	90.19	
16/02/2012	572.57	897.23	84.4	98.43	90.85	
17/02/2012	564.89	894.41	84.17	99.15	89.71	
20/02/2012	560.37	888.8	84.37	99.28	89.02	
21/02/2012	562.38	889.02	84.4	98.88	89.31	
22/02/2012	562.08	880.87	84.43	99.15	89.25	
23/02/2012	559.2	879.02	84.35	99.55	88.77	
24/02/2012	554.44	876.76	84.29	99.43	88.03	
27/02/2012	555.42	880	84.18	99.18	88.14	
28/02/2012	552.66	876.93	84.23	99.41	87.72	
29/02/2012	553.12	881.1	84.41	99.93	87.88	
01/03/2012	558.49	890.48	84.35	100.16	88.66	
02/03/2012	562.5	892.83	84.18	100.19	89.32	
05/03/2012	562.34	890.68	84.11	100.19	89.15	
06/03/2012	565.22	892.97	83.62	99.76	89.55	
07/03/2012	566.65	890.47	83.31	99.82	89.73	
08/03/2012	561.43	886.47	83.63	100.18	88.86	
09/03/2012	563.66	889.43	83.47	99.67	89.33	
12/03/2012	566.72	885.94	83.25	99.4	89.56	
13/03/2012	569.41	889.6	83.64	99.78	89.94	
14/03/2012	569.2	894.26	83.7	98.51	89.88	
15/03/2012	569.41	892.05	83.39	98.26	89.92	
16/03/2012	566.91	896.4	83.96	98.51	89.67	
19/03/2012	565.44	897.53	83.76	98.48	89.49	
20/03/2012	563.37	893.45	83.43	97.76	89.16	
21/03/2012	562.22	890.52	83.37	97.7	88.99	
22/03/2012	564.74	892.34	83.3	97.53	89.55	
23/03/2012	561.51	889.09	83.32	97.35	89.1	
26/03/2012	560.08	890.28	83.29	97.72	88.84	
27/03/2012	557.69	889.54	83.61	98.21	88.55	
28/03/2012	557.55	886.31	83.74	97.7	88.56	
29/03/2012	560.37	889.83	84.08	97.45	88.91	
30/03/2012	557.05	892.18	84.11	97.84	88.48	
02/04/2012	558.65	895.34	84.5	98.55	88.75	
03/04/2012	558.8	893.69	84.61	98.42	88.81	
04/04/2012	566.1	897.97	84.36	98.24	89.89	
10/04/2012	567.29	899.69	83.84	98.13	89.89	
11/04/2012	566.44	900.53	83.51	97.82	89.89	
12/04/2012	565.53	901.95	83.66	97.75	89.66	
13/04/2012	565.76	901.87	83.63	97.89	89.76	
16/04/2012	571.17	904.21	83.75	98.49	90.44	
17/04/2012	566.53	903.53	83.76	98.57	89.9	
18/04/2012	568.16	908.12	84.06	98.5	90.2	
19/04/2012	568.46	910.4	84.14	98.55	90.18	
20/04/2012	563.88	908.54	84.15	98.56	89.46	
23/04/2012	566.58	911.06	83.95	98.42	89.87	
24/04/2012	565.32	912.46	83.71	98.46	89.66	
25/04/2012	563.37	907.97	83.63	98.38	89.35	
26/04/2012	562.94	911.23	83.81	98.19	89.56	
27/04/2012	562.29	912.36	83.56	98.03	89.41	
30/04/2012	562.95	915.04	83.41	98.04	89.65	
01/05/2012	560.79	909.78	83.46	98.16	89.2	
02/05/2012	566.48	916.02	83.69	98.49	90.28	
03/05/2012	566.78	916.83	83.84	98.64	90.18	
07/05/2012	570.6	922.12	83.46	98.32	90.71	
08/05/2012	570.96	922.15	83.67	98.36	90.73	
09/05/2012	574.13	923.66	83.45	98.31	90.97	
10/05/2012	573.53	927.1	83.1	98.36	90.83	
11/05/2012	574.27	925.36	82.74	98.05	91.01	
14/05/2012	577.88	929.16	82.57	97.92	91.4	
15/05/2012	578.8	929.07	82.2	97.57	91.6	
16/05/2012	583.54	930.01	81.71	97.53	92.31	
21/05/2012	582.9	920.37	81.5	97.45	92.2	
22/05/2012	582.06	918.97	81.77	98.15	92.16	
23/05/2012	587.06	923.87	82.02	98.13	92.74	
24/05/2012	591.81	927.81	82.79	98.61	93.43	
25/05/2012	592.3	928.53	82.63	98.41	93.51	
29/05/2012	593.36	929.53	82.69	98.81	93.7	
30/05/2012	597.46	931.52	82.98	98.89	94.16	
31/05/2012	599.2	929.1	82.8	98.78	94.09	
01/06/2012	603.04	923.07	82.61	98.1	94.68	
04/06/2012	597.44	919.09	82.5	97.73	93.88	
06/06/2012	595.3	921.78	82.43	97.71	93.54	
07/06/2012	590.19	919.3	82.9	97.96	92.74	
08/06/2012	596.08	919.85	82.78	97.79	93.5	
11/06/2012	592.55	920.26	83.85	98.37	93.37	
12/06/2012	594.97	924.6	83.85	98.49	93.38	
13/06/2012	592.93	921.72	84.15	98.94	93.36	
14/06/2012	592.08	918.34	84.09	98.99	93.58	
15/06/2012	589.97	915.3	84.11	98.77	92.59	
18/06/2012	589.03	922.13	84.07	98.76	92.64	
19/06/2012	589.06	923.16	84.09	98.89	92.68	
20/06/2012	585.12	922.26	84.06	99.03	91.99	
21/06/2012	586.66	921.12	84.12	99.16	92.17	
22/06/2012	592.89	924.43	84.47	99.3	93.15	
25/06/2012	595.25	925.89	84.31	99.14	93.54	
26/06/2012	595.86	929.64	84.28	99.12	93.63	
27/06/2012	595.74	929.33	84.24	98.81	93.71	
28/06/2012	598.57	930.46	84.46	98.5	94.14	
29/06/2012	590.42	921.34	84.73	98.68	92.9	
02/07/2012	590.35	924.55	85.02	98.79	92.99	
03/07/2012	591.19	926.09	85.15	98.87	93.06	
04/07/2012	592.09	925.87	85.6	98.94	93.28	
05/07/2012	598.48	931.45	86.3	99.47	94.14	
06/07/2012	601.22	934.25	85.95	98.97	94.45	
09/07/2012	605.12	937.34	86.27	99.23	94.96	
10/07/2012	605.45	939.02	86.76	99.35	95.1	
11/07/2012	606.55	943.51	87.09	99.49	95.55	
12/07/2012	610.69	943.06	86.67	99.54	95.81	
13/07/2012	610.46	944.57	86.75	99.97	95.55	
16/07/2012	610.96	948.46	86.32	99.83	95.77	
17/07/2012	605.98	946.65	86.49	99.56	95.07	
18/07/2012	608.04	948.83	87.59	99.42	95.45	
19/07/2012	605.41	950.03	87.47	99.48	94.98	
20/07/2012	609.79	955.79	88	100.22	95.65	
23/07/2012	614.59	954.04	88.03	100.79	96.24	
24/07/2012	615.37	955.58	88.34	100.91	96.36	
25/07/2012	613.04	949.77	87.94	100.94	95.96	
26/07/2012	606.72	950.23	88.02	100.53	95.02	
27/07/2012	603.96	950.12	87.51	99.55	94.65	
30/07/2012	607.42	953.84	89.1	100.22	95.22	
31/07/2012	605.72	949.13	89.01	100.26	95.21	
01/08/2012	605.12	944.99	89.46	100.77	95.02	
02/08/2012	602.76	941.51	89.29	100.5	94.66	
03/08/2012	607.72	945.01	89.88	100.97	95.37	
06/08/2012	601.2	936.13	89.23	100.65	94.32	
07/08/2012	598.56	938.2	89.45	101.17	94.02	
08/08/2012	603.42	943.69	89.93	101.91	94.86	
09/08/2012	605.02	945.55	90.03	102.01	95.14	
10/08/2012	606.97	946.79	90.68	102.38	95.43	
13/08/2012	603.22	946.78	90.43	101.87	94.81	
14/08/2012	602.61	947	90.24	101.95	94.77	
15/08/2012	606.35	951.12	90.5	102.03	95.3	
16/08/2012	606.27	952.03	90.4	101.46	95.23	
17/08/2012	603.54	948.34	89.96	101.59	94.92	
20/08/2012	605.33	950.36	90.43	101.81	95.17	
21/08/2012	599.16	944.56	90.16	101.68	94.24	
22/08/2012	598.36	945.41	89.3	101.31	94.2	
23/08/2012	593.38	941.49	89.64	101.46	93.38	
24/08/2012	595.48	943.22	90.34	102	93.69	
27/08/2012	594.44	939.92	90.4	102.1	93.49	
28/08/2012	593.64	937.33	90.4	102.18	93.44	
29/08/2012	593.88	940.92	89.36	101.88	93.48	
