"Date","MaerskA","MaerskB","Ambu","Carlsberg","Coloplast","DanskeBank","DSV","FLSmidth","Genmab","GN","JyskeBank","Lundbeck","NovoNordisk","Novozymes","RoyalUnibrew","SimCorp","SydBank","Tryg","Vestas","WilliamDemant","C20index","SP500","TwoYearBond","TenYearBond","OilPrice","GoldFutures","USD","GBP","SEK","NOK","CNY"
2016-06-01,7236.02,7532.31,53.8,645.5,503.5,191.9,304.4,237.8,1219,136.6,267.5,261,375.5,316.9,306.5,353,190,130.4,94.88,140.1,1003.16,2099.33,-0.32,0.43,49.01,1267.2,6.66,9.62,0.8,0.8,1.01
2016-06-02,7205.69,7497.43,53.9,645.5,498.5,190.7,302.6,241,1230,136.2,267,260.1,371.5,314.9,307.7,351.3,191,129.2,94.62,139.6,996.35,2105.26,-0.32,0.4,49.17,1264.9,6.65,9.62,0.8,0.8,1.01
2016-06-03,7084.36,7392.82,53.5,640.5,485,188.6,300.2,241.4,1241,137.6,263,259.6,370.7,315.7,306.4,351.8,187,128.6,94.82,139.2,990.99,2099.13,-0.34,0.36,48.62,1294.6,6.67,9.62,0.8,0.8,1.01
2016-06-06,7197.02,7497.43,53.2,642.5,493.3,188.8,298,244.4,1250,134.9,265.1,259,373.6,318.2,305.3,355.5,186.9,127.7,94.98,139.7,995.78,2109.41,-0.34,0.37,49.69,1299.4,6.55,9.45,0.8,0.8,1
2016-06-07,7500.33,7846.15,53.6,642.5,490.1,190.6,302.3,243.8,1266,136.2,271.9,257.7,375.6,318.8,307.5,357.5,188.9,127.2,94.84,139.4,1003.57,2112.13,-0.35,0.34,50.36,1298.8,6.55,9.55,0.81,0.81,1
2016-06-08,7461.33,7833.08,53.9,640,488.3,190,302,241,1233,137,266.6,256.5,372.3,316.3,299.7,348.7,185.9,126,93.16,139.7,995.58,2119.12,-0.34,0.35,51.23,1314,6.54,9.53,0.81,0.81,1
2016-06-09,7223.02,7562.82,53.4,633,486.9,188.5,297.6,240.7,1233,135,261.7,254.8,374.7,310.1,298.5,346.3,181.7,123.8,92.82,137.2,992.57,2115.48,-0.37,0.32,50.56,1324.4,6.56,9.48,0.8,0.8,1
2016-06-10,7032.37,7349.23,51.4,617,472.6,183.6,288,239.6,1161,132.2,251.7,247.8,364.5,303,294.8,340,175,120,89.82,134.7,964.06,2096.07,-0.37,0.28,49.07,1327.7,6.58,9.47,0.8,0.8,1
2016-06-13,6898.05,7196.67,51.2,612.5,472.7,180.5,283.4,233.5,1131,130.2,250.1,247.3,363.2,302.6,288.7,330.6,173.2,118.2,88,134.3,954.18,2079.06,-0.38,0.29,48.88,1337.7,6.6,9.35,0.8,0.8,1
2016-06-14,6577.41,6865.38,49.4,607,463.4,177.1,276.5,232,1093,126.3,249.8,238.5,343,296.9,284.4,327.3,170.4,115.3,85.94,131.3,919.2,2075.32,-0.39,0.28,48.49,1335.2,6.62,9.36,0.8,0.79,1
2016-06-15,6755.06,7009.23,49.2,609.5,467.5,178,276.6,234.5,1108,127.8,256.3,240.7,344.2,302.1,284,328.4,172.4,117.1,86.48,131.4,926.29,2071.5,-0.48,0.21,48.01,1335,6.62,9.39,0.79,0.8,1.01
2016-06-16,6568.74,6817.44,47.5,602,464.7,172.5,271.6,226.3,1045,125.4,251.9,236.2,338.4,296,279.8,319.9,168.2,115.5,84.5,129.5,908.47,2077.99,-0.49,0.21,46.21,1345.6,6.65,9.41,0.79,0.79,1.01
2016-06-17,6685.73,6935.13,48.6,598,463,175.1,272.7,234,1097,126,261.9,238.1,337.5,297,279.7,329.7,173.9,117.3,87.56,127.9,915.01,2071.22,-0.49,0.22,47.98,1342.9,6.61,9.44,0.79,0.79,1
2016-06-20,6733.39,7031.02,52,613.5,479,181.2,280,245,1139,129.4,267.5,236.3,341,306.2,284.9,332.5,178.9,120.5,90.28,129.3,934.03,2083.25,-0.47,0.28,49.37,1344.2,6.56,9.61,0.8,0.79,1
2016-06-21,6798.39,7078.97,52.5,616,487.3,182.7,279.6,248,1137,130.6,270.4,235.5,344.4,303.8,283.8,330,179.8,120.7,89.28,130.8,939.69,2088.9,-0.43,0.27,48.85,1324.6,6.57,9.69,0.8,0.79,1
2016-06-22,6815.72,7122.56,54.8,619,492,185.2,282.6,250,1158,128,268.7,235.2,347.7,307.5,286.9,328.7,180.2,121.5,91.4,130,939.69,2085.45,-0.45,0.27,49.13,1322.1,6.59,9.69,0.8,0.8,1
2016-06-23,7625.98,7968.2,56.5,626,505,187.1,289.6,256.7,1177,125.5,275,239.1,348.2,314,287.5,343.7,182.5,122.1,92.44,129.5,960.1,2113.32,-0.41,0.34,50.11,1317.7,6.53,9.71,0.8,0.8,0.99
2016-06-24,7400.67,7724.1,55.2,604,486.9,175,274.5,240,1127,120.8,257,236.5,345.1,306,278,325,169.8,116.5,87.28,125.5,929.68,2037.41,-0.49,0.18,47.64,1376.8,6.72,9.21,0.79,0.79,1.01
2016-06-27,6733.39,7061.54,52.6,593,465.4,165.4,263.1,233,1078,114.8,240.8,234.7,341.9,293.5,276.1,308.2,157.7,112,83.6,121.7,901.5,2000.54,-0.5,0.12,46.33,1378.8,6.76,8.92,0.79,0.79,1.02
2016-06-28,6889.38,7183.59,54.6,597.5,478.2,171.6,271.1,238.3,1114,115.4,248.6,238.7,347.5,303.1,281,315,164,115.7,85.96,127,922.3,2036.09,-0.5,0.12,47.85,1372.2,6.72,8.99,0.79,0.79,1.01
2016-06-29,7184.02,7510.51,56.3,607.5,495.8,174,276,241,1170,119.7,251.2,247,355.1,314.8,291.4,320,163.9,118.1,88.98,131.1,946.74,2070.77,-0.49,0.11,49.88,1381.4,6.71,9.01,0.79,0.8,1.01
2016-06-30,7270.68,7588.97,55.2,634.5,497.7,175.4,280.2,237.9,1210,120.3,252.8,249.8,358.1,319.6,298,327.6,167.2,119,90.5,130,957.58,2098.86,-0.45,0.19,48.33,1375,6.7,9,0.79,0.8,1.01
2016-07-01,7452.66,7754.61,55.3,647,510,175.6,285.1,247,1237,123.5,255.4,249.2,363.5,324,303.1,337.9,168,122.9,91.8,131,971.24,2102.95,-0.47,0.12,48.99,1394.3,6.68,8.87,0.79,0.8,1
2016-07-04,7431,7750.26,58.1,647,505,172.1,282,245.2,1230,123.5,252,257.5,367.7,323.7,297.7,339.7,166.6,122.2,90,130.4,968.98,,-0.5,0.1,,1352,6.68,8.87,0.79,0.8,1
2016-07-05,7075.7,7418.97,55.9,632.5,509.5,167.1,275.7,237,1210,121.3,244.4,253.6,366.4,322.6,295.8,325.5,161.3,120,89.04,129.2,955.28,2088.55,-0.52,0.06,46.6,1414.4,6.68,8.75,0.79,0.8,1
2016-07-06,6828.72,7109.49,55.8,625,502.5,162.7,268.2,231.6,1189,119.3,237.8,252.8,359.1,318.7,288.1,319,156.8,116.2,86.8,128.1,935.48,2099.73,-0.52,0.07,47.43,1422.8,6.72,8.72,0.79,0.8,1.01
2016-07-07,7084.36,7432.05,56.5,632.5,508,166,273.2,238.8,1191,121.8,245.7,268.8,365.8,323.7,293,322.3,163.8,118.3,87.94,129,952.47,2097.9,-0.48,0.08,45.14,1415,6.72,8.75,0.78,0.79,1
2016-07-08,7210.02,7545.38,57.1,635.5,511,171,275,242.8,1202,121.7,254.6,266.1,367.2,324.2,293.7,330.2,169.2,121.2,88.5,130.4,961.6,2129.9,-0.51,0.05,45.41,1412,6.72,8.73,0.79,0.79,1.01
2016-07-11,7253.35,7584.61,57.3,645,520.5,172.9,281.1,248.5,1224,123.2,256.7,269.1,372.7,327.5,294.5,334.3,172.6,123.7,90.5,133.2,975.9,2137.16,-0.5,0.08,44.76,1411.3,6.73,8.74,0.78,0.79,1.01
2016-07-12,7288.01,7650,58.1,644,519.5,175.2,282.2,259.5,1202,123.2,262.7,267.5,373.2,328.8,295,329.1,175.7,126.2,91.24,133.8,978.09,2152.14,-0.48,0.16,46.8,1390.7,6.71,8.83,0.79,0.8,1
2016-07-13,7166.69,7545.38,59,647.5,521.5,174.5,281.7,263.3,1183,123.3,263.2,265.8,372.6,328.9,292.3,329.4,174.7,122.7,90.94,133.6,975.78,2152.43,-0.47,0.1,44.75,1399,6.72,8.92,0.79,0.8,1
2016-07-14,7188.35,7567.18,57.6,645,519.5,176,280.3,262.2,1170,123.2,265.5,262.1,370.6,330.7,293.9,331.5,176.1,122,90.9,133.1,973.91,2163.75,-0.45,0.13,45.68,1387.7,6.67,8.93,0.79,0.8,1
2016-07-15,7054.03,7388.46,57.3,642,519.5,176.1,277.3,265.6,1142,120.2,264.4,261.3,371.9,327,290.2,328,174.7,121,89.86,132.3,970.28,2161.74,-0.45,0.17,45.95,1383.5,6.68,8.93,0.79,0.8,1
2016-07-18,6980.37,7292.56,57.4,643.5,520,175.7,279.2,260.9,1142,121.4,263.8,264.7,372.2,330.2,291.3,330.8,174.2,123.4,89.36,133.3,971.16,2166.89,-0.44,0.14,45.24,1385.4,6.73,8.92,0.79,0.79,1
2016-07-19,6950.04,7292.56,56.6,642.5,516,176.3,280.9,261.5,1160,120.5,264.8,268.4,370.8,330.8,291.2,337,173.9,122.7,90.16,132.6,970.87,2163.78,-0.44,0.13,44.65,1392.3,6.74,8.86,0.78,0.8,1.01
2016-07-20,7097.36,7436.41,56.2,649.5,523,180.7,286.1,265.3,1159,121.6,269,274,373.4,330.5,292.4,339.9,176.7,124.2,91.76,135.2,981.95,2173.02,-0.41,0.15,44.94,1379.7,6.75,8.9,0.79,0.8,1.01
2016-07-21,7084.36,7423.33,55.7,653.5,522,180.3,284.6,265.5,1157,121.5,269.7,270.4,372.6,330.6,292.4,338.2,177.1,123.4,91.36,135.1,981.01,2165.17,-0.42,0.15,44.75,1392.2,6.75,8.9,0.79,0.8,1.01
2016-07-22,7075.7,7410.26,56.8,654,525,180.5,286.8,268,1148,121.6,269.5,270.5,375,331.7,293.7,340,176.9,122.7,91.58,134.6,984.62,2175.03,-0.46,0.14,44.19,1385.5,6.75,8.84,0.78,0.79,1.01
2016-07-25,7071.36,7410.26,56.6,656,517.5,179.9,288,267.6,1145,125.4,269.4,267.1,370.5,330.7,297,341,177.2,123.4,90.62,135.6,975.71,2168.48,-0.45,0.12,43.13,1381.3,6.77,8.89,0.78,0.79,1.01
2016-07-26,7075.7,7418.97,57.4,658.5,523,180.8,290.6,269.7,1210,125.8,271.2,274.6,381.2,332,304.2,348.6,178.3,123.6,91.52,136.8,993.44,2169.18,-0.45,0.13,42.92,1382.6,6.76,8.89,0.78,0.79,1.01
2016-07-27,7218.68,7545.38,57.1,656,521,181.3,290.8,268.6,1193,126.1,273.4,269.2,377.8,330.8,304.8,348.6,179.7,123.8,92.4,135.5,989.75,2166.58,-0.47,0.09,41.92,1392,6.77,8.87,0.78,0.79,1.01
2016-07-28,7405,7772.05,57.3,661,521,179.7,295.9,267.4,1213,125.9,271.1,271.5,377.9,328.1,305.5,348.4,178,123.3,93.44,136.1,992.37,2170.06,-0.43,0.08,41.14,1398.8,6.71,8.83,0.78,0.79,1.01
2016-07-29,7534.99,7872.31,56.6,660.5,522,180.8,296.2,267.5,1206,125.7,276.7,270.5,379.1,326.5,306,344.4,178.7,124.1,92.88,135.8,994.55,2173.6,-0.44,0.09,41.6,1415.7,6.69,8.81,0.78,0.78,1.01
2016-08-01,7461.33,7754.61,56.4,663,519.5,180.7,295.5,266.4,1218,126,273.7,274.9,380.9,327.5,305.4,343.8,176.5,124.3,92.48,135.9,996.08,2170.84,-0.42,0.07,40.06,1416.2,6.66,8.8,0.78,0.79,1
2016-08-02,7309.68,7671.79,56.4,658,516.5,177.1,292.1,263.5,1198,126.8,269.1,276.5,370.5,324.2,301.9,339.3,174.4,123,90.84,136.8,977.51,2157.03,-0.4,0.13,39.51,1429.4,6.65,8.82,0.78,0.79,1
2016-08-03,7318.34,7671.79,56.7,655.5,516,177.7,290.5,264.6,1202,125.2,268.3,273.3,366.6,317.3,300.8,336.5,174.7,122.8,92.84,135.5,972.57,2163.79,-0.46,0.15,40.83,1423.9,6.64,8.87,0.78,0.79,1
2016-08-04,7431,7776.41,57.2,657,520,180,294.6,264.4,1228,125.2,273.7,274.1,367,320.6,300.5,339,177.1,124,94.68,136.8,979.71,2164.25,-0.44,0.08,41.93,1427.9,6.68,8.79,0.78,0.79,1.01
2016-08-05,7565.32,7911.54,57.9,656,523,180.5,316.2,266.2,1223,127.3,278,273.7,330,321.3,301.7,338.5,180.1,125.1,94.78,140.2,946,2182.87,-0.51,0.12,41.8,1407.9,6.67,8.77,0.78,0.79,1
2016-08-08,7539.32,7898.46,57.6,647.5,520.5,181.6,316.5,261.6,1198,127.3,277.9,271,318,320.6,301.3,337.9,180.6,127,95.04,140.4,931.08,2180.89,-0.51,0.1,43.02,1405.3,6.71,8.75,0.78,0.79,1.01
