"Date","Vestas","Genmab","NovoNordisk","USD","NOK","C20index","SP500"
2014-10-08,38.44,248,266.2,5.89,0.91,721.3,1968.89
2014-10-09,38.38,247,263.9,5.83,0.91,717.72,1928.21
2014-10-10,36.28,236.5,258.4,5.89,0.9,703.44,1906.13
2014-10-13,35.92,233.5,257.2,5.87,0.9,700.24,1874.74
2014-10-14,35.62,230.1,258.9,5.89,0.9,703.45,1877.7
2014-10-15,35.04,220.4,252.9,5.88,0.89,687.45,1862.49
2014-10-16,34.06,218.2,247,5.84,0.88,673.84,1862.76
2014-10-17,35.74,232.4,258.2,5.81,0.89,700.72,1886.76
2014-10-20,36.32,235.4,260.8,5.83,0.89,704.63,1904.01
2014-10-21,38.24,240,263.7,5.84,0.89,718.96,1941.28
2014-10-22,39.4,249.2,268.8,5.87,0.89,732.42,1927.11
2014-10-23,39.48,252.4,269.5,5.88,0.9,738.64,1950.82
2014-10-24,38.1,248.5,267.1,5.88,0.89,733.98,1964.58
2014-10-27,37.9,248.9,267.4,5.87,0.89,735.99,1961.63
2014-10-28,38.3,245.1,254,5.84,0.88,724.18,1985.05
2014-10-29,38.1,247.9,255.5,5.84,0.88,731.01,1982.3
2014-10-30,38.64,254,271.4,5.91,0.88,751.11,1994.65
2014-10-31,39.76,258.9,268.7,5.94,0.88,754.43,2018.05
2014-11-03,40.92,261.2,263.4,5.96,0.88,746.07,2017.81
2014-11-04,40.32,269.4,261.2,5.95,0.87,740.84,2012.1
2014-11-05,40.54,269.9,262,5.96,0.87,741.65,2023.57
2014-11-06,40.38,273.1,262.4,5.94,0.87,742.38,2031.21
2014-11-07,47.32,269,260.2,6,0.88,741.42,2031.92
2014-11-10,44.86,274.5,257.9,5.96,0.88,741.98,2038.26
2014-11-11,45.28,279,263.5,5.99,0.88,744.58,2039.68
2014-11-12,44.34,275.7,263.6,5.97,0.88,739.51,2038.25
2014-11-13,44.74,273.7,263,5.97,0.88,738.72,2039.33
2014-11-14,45.94,273.7,261.1,5.99,0.88,735.86,2039.82
2014-11-17,45.88,271.1,261.5,5.96,0.88,736.2,2041.32
2014-11-18,46.56,276.2,261.5,5.95,0.88,741.86,2051.8
2014-11-19,46.34,279.5,264.5,5.94,0.88,745.9,2048.72
2014-11-20,46.52,278.7,263.8,5.94,0.88,743.99,2052.75
2014-11-21,47.6,280.5,265.8,5.99,0.89,751.71,2063.5
2014-11-24,47.82,284.6,266.5,6,0.88,757.04,2069.41
2014-11-25,48.32,295.8,266.5,5.99,0.88,759.41,2067.03
2014-11-26,48.34,295.4,267,5.96,0.87,760.67,2072.83
2014-11-27,47.1,295.9,269.7,5.96,0.87,762.28,2070.195
2014-11-28,44.08,295.7,272.9,5.96,0.86,760.72,2067.56
2014-12-01,43.56,301.3,273.7,5.97,0.86,757.73,2053.44
2014-12-02,45.36,296.4,277.6,5.99,0.86,766.3,2066.55
2014-12-03,45.48,302,277.7,6.03,0.86,767.79,2074.33
2014-12-04,45.4,306,275.8,6.04,0.85,762.68,2071.92
2014-12-05,47.7,301.9,281,6.02,0.84,773.54,2075.37
2014-12-08,47.04,323,279.3,6.07,0.85,769.95,2060.31
2014-12-09,45.92,317.6,275.7,6.02,0.84,760.03,2059.82
2014-12-10,46.34,332,276.2,6,0.84,759.34,2026.14
2014-12-11,45.28,341.7,275.8,5.99,0.83,755.98,2035.33
2014-12-12,44.4,341,269.1,5.97,0.82,743.23,2002.33
2014-12-15,44.42,337.4,263.5,5.99,0.81,729.91,1989.63
2014-12-16,42.46,339.9,260.2,5.93,0.78,718.5,1972.74
2014-12-17,42.3,345.1,259.9,5.98,0.8,725.67,2012.89
2014-12-18,44.88,354.1,266.5,6.06,0.82,744.47,2061.23
2014-12-19,45.66,352.7,266,6.06,0.83,748.27,2070.65
2014-12-22,46.76,360.4,267.2,6.07,0.82,753.38,2078.54
2014-12-23,46.04,354.3,260.8,6.09,0.82,746.45,2082.17
2014-12-29,45.88,359,264.5,6.1,0.82,750.13,2090.57
2014-12-30,45.3,360.3,260.3,6.12,0.82,744.44,2080.35
2015-01-02,48.12,371.5,263.4,6.18,0.82,752.69,2058.2
2015-01-05,47.58,371.8,265.7,6.25,0.82,748.86,2020.58
2015-01-06,49.78,363.4,263.9,6.25,0.81,744.44,2002.61
2015-01-07,47.22,358,264.6,6.29,0.81,740.83,2025.9
2015-01-08,47.6,371,269.8,6.32,0.82,752.01,2062.14
2015-01-09,47.22,375,270.8,6.3,0.82,752.65,2044.81
2015-01-12,46.92,389,274.5,6.3,0.81,758.12,2028.26
2015-01-13,47.16,386.3,279.4,6.31,0.82,769.24,2023.03
2015-01-14,45.84,387,277.9,6.32,0.82,761.29,2011.27
2015-01-15,45.38,386,284.6,6.35,0.83,772.43,1992.67
2015-01-16,45.48,392.7,282.1,6.42,0.84,769.14,2019.42
2015-01-19,47,403.2,292.2,6.41,0.84,787.3,2020.985
2015-01-20,46.7,411.7,290.7,6.42,0.84,789.07,2022.55
2015-01-21,47.94,413.5,288.8,6.41,0.84,790.82,2032.12
2015-01-22,49.12,402.8,288.1,6.41,0.84,792.96,2063.15
2015-01-23,49.04,413.4,293,6.65,0.86,802.48,2051.82
2015-01-26,51.92,431.2,297.2,6.62,0.85,815.19,2057.09
2015-01-27,50.24,436.7,297.4,6.59,0.85,808.35,2029.55
2015-01-28,51.04,443,298.4,6.56,0.85,815.19,2002.16
2015-01-29,50.82,441.3,299.9,6.58,0.84,815.32,2021.25
2015-01-30,51.7,442.8,295.5,6.58,0.84,810.94,1994.99
2015-02-02,52.06,435.5,292,6.58,0.85,806.44,2020.85
2015-02-03,53.98,425,289.8,6.54,0.86,808.11,2050.03
2015-02-04,54.7,471,282.8,6.5,0.86,801.43,2041.51
2015-02-05,56,446,282.6,6.53,0.86,799.67,2062.52
2015-02-06,56.38,462.6,279.4,6.5,0.87,793.48,2055.47
2015-02-09,57.48,466.8,276.3,6.6,0.86,787.96,2046.74
2015-02-10,57.34,476,281.4,6.59,0.87,796.8,2068.59
2015-02-11,52.42,477.5,281,6.58,0.87,790.23,2068.53
2015-02-12,53.62,482.6,281.6,6.57,0.85,796.55,2088.48
2015-02-13,52.42,486,285.2,6.54,0.86,803.63,2096.99
2015-02-16,52.5,481.5,283,6.53,0.87,803.36,2098.665
2015-02-17,52.72,480,287.8,6.52,0.87,815.61,2100.34
2015-02-18,55.8,480.5,293.5,6.55,0.87,830.03,2099.68
2015-02-19,55.2,478.5,297.3,6.54,0.86,835.95,2097.45
2015-02-20,55.04,475,310.4,6.6,0.87,853.69,2110.3
2015-02-23,55.92,486.9,313.2,6.61,0.86,863.05,2109.66
2015-02-24,55.68,482.5,311.6,6.58,0.86,859.79,2115.48
2015-02-25,55.5,487.3,311.7,6.58,0.86,867.08,2113.86
2015-02-26,55.86,498.8,316,6.6,0.87,876.59,2110.74
2015-02-27,56.22,493,319.7,6.64,0.87,883.51,2104.5
2015-03-02,55.66,485,317.5,6.65,0.87,879.19,2117.39
2015-03-03,54,518.5,315,6.67,0.87,873.13,2107.78
2015-03-04,54.74,521,315.6,6.7,0.87,873.97,2098.53
2015-03-05,55.98,546.5,318,6.73,0.87,882.65,2101.04
2015-03-06,56.14,544.5,321.1,6.8,0.87,886.28,2071.26
2015-03-09,55.24,547,320.6,6.86,0.87,885.48,2079.43
2015-03-10,55.1,540.5,326,6.94,0.86,888.81,2044.16
2015-03-11,56.82,548,325.1,7.05,0.86,893.5,2040.24
2015-03-12,56.86,541,326.3,7.03,0.87,893.6,2065.95
2015-03-13,56.72,547,337.8,7.06,0.86,907.1,2053.4
2015-03-16,57.56,545.5,345.4,7.07,0.86,920.59,2081.19
2015-03-17,56.7,533,339.4,7.02,0.85,906.97,2074.28
2015-03-18,57.62,531,339.4,7.04,0.84,909.78,2099.5
2015-03-19,57.54,533.5,341.9,6.98,0.86,913.13,2089.27
2015-03-20,58.12,535,343.3,6.92,0.86,917.55,2108.1
2015-03-23,58.9,529,339.1,6.83,0.86,915.34,2104.42
2015-03-24,58.68,533.5,345.1,6.81,0.87,923.92,2091.5
2015-03-25,58.88,497.2,340.7,6.8,0.87,915.04,2061.05
2015-03-26,56.96,466.2,335,6.81,0.87,900.62,2056.15
2015-03-27,57.74,516,369.7,6.88,0.86,945.62,2061.02
2015-03-30,58.04,532.5,376.8,6.89,0.86,962.64,2086.24
2015-03-31,57.58,523,372,6.94,0.86,954.34,2067.89
2015-04-01,59.28,518,377,6.95,0.86,965.33,2059.69
2015-04-07,61.6,526.5,380,6.89,0.86,976.59,2076.33
2015-04-08,62.3,525,381.7,6.88,0.86,979.44,2081.9
2015-04-09,63.22,531,381.4,6.93,0.86,985.73,2091.18
2015-04-10,63.46,538,393.3,7.07,0.87,1002.67,2102.06
2015-04-13,64.1,542,389.7,7.08,0.87,998.93,2092.43
2015-04-14,63.9,522.5,387,7.07,0.88,990.51,2095.84
2015-04-15,64.16,523,387.7,7.06,0.89,994.78,2106.63
2015-04-16,62.48,517.5,382.4,6.97,0.89,983.59,2104.99
2015-04-17,60.7,514.5,376.9,6.9,0.89,967.92,2081.18
2015-04-20,62.2,528.5,382.3,6.96,0.88,981.66,2100.4
2015-04-21,63.46,536,393.1,6.97,0.89,1001.67,2097.29
2015-04-22,62.66,531.5,391.8,6.95,0.88,998.22,2107.96
2015-04-23,60.7,524.5,385.2,6.93,0.88,985.03,2112.93
2015-04-24,62.12,545.5,390.3,6.89,0.88,995.01,2117.69
2015-04-27,62.7,560,394,6.89,0.88,1003.35,2108.92
2015-04-28,61.7,540,382.2,6.83,0.89,982.12,2114.76
2015-04-29,60.52,514,373,6.78,0.89,961.57,2106.85
2015-04-30,60.62,514,378.7,6.65,0.89,963.77,2085.51
2015-05-04,63.18,531,381.7,6.69,0.88,974.99,2114.49
2015-05-05,62.98,534,370.6,6.71,0.88,958.19,2089.46
2015-05-06,65.18,522.5,366.6,6.65,0.89,947.92,2080.15
2015-05-07,65.34,528.5,369,6.6,0.9,953.79,2088
2015-05-08,65.8,537,373.1,6.65,0.89,963.71,2116.1
2015-05-11,66.12,539,376.1,6.7,0.89,973.21,2105.33
2015-05-12,65.9,529.5,372.4,6.64,0.89,961.26,2099.12
2015-05-13,65.32,559.5,368,6.65,0.89,957.84,2098.48
2015-05-18,66.54,561.5,373.5,6.55,0.89,965.22,2129.2
2015-05-19,67.1,587.5,382.2,6.67,0.89,982.46,2127.83
2015-05-20,67.54,588,382.3,6.71,0.89,984.75,2125.85
2015-05-21,68.9,575,384.5,6.7,0.88,985.64,2130.82
2015-05-22,68.88,577.5,388,6.68,0.89,991.46,2126.06
2015-05-26,69.04,582,390.1,6.82,0.89,991.05,2104.2
2015-05-27,69.68,582,394.1,6.86,0.88,1000.66,2123.48
2015-05-28,69.58,598.5,386.5,6.85,0.88,993.71,2120.79
2015-05-29,69.36,596.5,379.3,6.8,0.87,981.8,2107.39
2015-06-01,66,597.5,389.1,6.82,0.86,989.39,2111.73
2015-06-02,66.02,595.5,384.6,6.76,0.86,983.15,2109.6
2015-06-03,67.24,596.5,382.5,6.7,0.86,984.54,2114.07
2015-06-04,66.38,593,380.8,6.59,0.85,977.94,2095.84
2015-06-08,64.42,606.5,371.8,6.68,0.85,960.47,2079.28
2015-06-09,63.78,599,369.6,6.63,0.85,953.58,2080.15
2015-06-10,65.86,617,380.1,6.62,0.86,975.36,2105.2
2015-06-11,65.1,623.5,383.1,6.64,0.85,979.05,2108.86
2015-06-12,65.04,609,379.9,6.65,0.86,970.74,2094.11
2015-06-15,63.2,585.5,371.1,6.65,0.86,949.95,2084.43
2015-06-16,64.72,596,370,6.65,0.85,951.01,2096.29
2015-06-17,64.1,581,364.8,6.61,0.85,941.15,2100.44
2015-06-18,64.46,586,363.6,6.54,0.84,941.18,2121.24
2015-06-19,64.46,577.5,362.7,6.6,0.85,940.89,2109.99
2015-06-22,66.38,596.5,377.1,6.58,0.85,968.35,2122.85
2015-06-23,67.2,600,376.3,6.66,0.86,969.78,2124.2
2015-06-24,66.8,592.5,377.3,6.65,0.85,967.35,2108.58
2015-06-25,67.16,593.5,377,6.66,0.85,968.74,2102.31
2015-06-26,67.64,595,372.6,6.66,0.85,965.16,2101.49
2015-06-29,66.74,575,365.8,6.7,0.85,948.59,2057.64
2015-06-30,66.8,582,364.6,6.67,0.85,944.82,2063.11
2015-07-01,69.48,595,372.4,6.72,0.85,960.33,2077.42
2015-07-02,69.1,581.5,370.9,6.74,0.85,958.08,2076.78
2015-07-03,69.02,579.5,368.7,6.72,0.84,954.66,2072.77
2015-07-06,68.14,583,371,6.78,0.84,951.87,2068.76
2015-07-07,66.74,585.5,366.1,6.83,0.83,941.2,2081.34
2015-07-08,66.88,571,363.7,6.77,0.82,937.53,2046.68
2015-07-09,68.7,593.5,373,6.75,0.83,958.49,2051.31
2015-07-10,71.96,609.5,384.4,6.67,0.84,984.01,2076.62
2015-07-13,73.62,629,394,6.75,0.84,1003.95,2099.6
2015-07-14,73.52,632,393.4,6.76,0.83,1003.42,2108.95
2015-07-15,74.3,651,398.5,6.78,0.83,1014.6,2107.4
2015-07-16,75.5,669,402.4,6.87,0.84,1026.38,2124.29
2015-07-17,75,683.5,401.3,6.85,0.84,1025.61,2126.64
2015-07-20,75.42,684.5,405.9,6.88,0.84,1035.31,2128.28
2015-07-21,74.82,666,399.5,6.87,0.84,1021.75,2119.21
2015-07-22,77.3,675,399,6.84,0.84,1024.39,2114.15
2015-07-23,77.22,670.5,396.6,6.78,0.83,1020.72,2102.15
2015-07-24,78.4,672.5,396.5,6.82,0.83,1019.44,2079.65
2015-07-27,75.9,640,388.6,6.75,0.83,997.49,2067.64
2015-07-28,76.06,646.5,393,6.77,0.83,1002.53,2093.25
2015-07-29,76.76,658,400,6.76,0.83,1013.24,2108.57
2015-07-30,73.76,638,397.2,6.81,0.83,1006.36,2108.63
2015-07-31,74.18,639.5,398.4,6.8,0.83,1010.58,2103.84
2015-08-03,77.26,655,409.5,6.81,0.83,1032.6,2098.04
2015-08-04,77.22,650.5,407,6.8,0.83,1030.59,2093.32
2015-08-05,77.46,652,410.7,6.86,0.83,1039.7,2099.84
2015-08-06,76.7,650,396.5,6.85,0.83,1016.02,2083.56
2015-08-07,75.26,626,388.5,6.82,0.83,997.28,2077.57
2015-08-10,76.52,642,392.1,6.81,0.83,1002.81,2104.18
2015-08-11,74.8,643.5,389.5,6.75,0.82,997.74,2084.07
2015-08-12,72.76,615.5,377.3,6.69,0.82,973.51,2086.05
2015-08-13,74.8,625.5,382.4,6.72,0.82,989.01,2083.39
2015-08-14,75.74,639,387.9,6.68,0.82,997.56,2091.54
2015-08-17,75.52,629.5,391.9,6.72,0.81,1002.23,2102.44
2015-08-18,77.1,638.5,398,6.75,0.82,1013.06,2096.92
2015-08-19,77.3,622,392.6,6.76,0.81,997.23,2079.61
2015-08-20,71.08,583,383.3,6.67,0.81,967.89,2035.73
2015-08-21,67.86,575,368.8,6.62,0.8,938.59,1970.89
2015-08-24,65.28,548,349.7,6.49,0.8,893.25,1893.21
2015-08-25,69.72,569,361,6.49,0.8,924.45,1867.61
2015-08-26,69.46,560.5,357.1,6.55,0.79,916.17,1940.51
2015-08-27,72.2,610,370.1,6.61,0.79,947.51,1987.66
2015-08-28,71.38,591.5,369.5,6.62,0.8,944.02,1988.87
2015-08-31,71.1,597.5,369.2,6.65,0.8,944.21,1972.18
2015-09-01,69.8,577,358.6,6.64,0.8,922.58,1913.85
2015-09-02,71.1,603,364.2,6.63,0.8,935.66,1948.86
2015-09-03,72.8,628,373.4,6.64,0.8,956.9,1951.13
2015-09-04,70.28,612.5,364.8,6.7,0.81,936.74,1921.22
2015-09-07,69.32,637,365.2,6.69,0.81,936.44,1945.315
2015-09-08,70.76,642,371.1,6.68,0.81,949.52,1969.41
2015-09-09,71.66,644,376.1,6.7,0.81,962.31,1942.04
2015-09-10,71.56,647.5,374.8,6.67,0.81,957.9,1952.29
2015-09-11,70.88,649,372.9,6.62,0.8,952.16,1961.05
2015-09-14,70.74,645,367.3,6.6,0.81,941.87,1953.03
2015-09-15,70.12,645,370.1,6.59,0.81,943.9,1978.09
2015-09-16,70.3,637.5,370.7,6.64,0.81,947.15,1995.31
2015-09-17,70.22,638,371.8,6.6,0.81,949.89,1990.2
2015-09-18,69.44,646.5,367.5,6.53,0.81,940.87,1958.03
2015-09-21,70.2,662,378.1,6.63,0.81,959.91,1966.97
2015-09-22,67.98,650,365.5,6.69,0.81,934.81,1942.74
2015-09-23,68.52,650.5,371.3,6.69,0.81,939.52,1938.76
2015-09-24,64.88,640,361.6,6.64,0.79,916.99,1932.24
2015-09-25,67.68,654,372.8,6.69,0.78,941.49,1931.34
2015-09-28,65.6,627,370,6.68,0.78,929.28,1881.77
2015-09-29,67.3,601.5,357.3,6.66,0.78,911.65,1884.09
2015-09-30,69.32,611.5,358.2,6.66,0.78,922.31,1920.03
2015-10-01,69.78,619,362.5,6.69,0.79,927.33,1923.82
2015-10-02,69.68,623,359.4,6.68,0.79,923.52,1951.36
2015-10-05,71.84,635,366.3,6.64,0.79,942.59,1987.05
2015-10-06,72.62,632.5,367,6.65,0.8,945.52,1979.92
2015-10-07,74.06,636.5,359.7,6.62,0.81,941.56,1995.83
2015-10-08,74.74,625,358.3,6.63,0.81,935.65,2013.43
2015-10-09,76.22,622,357.1,6.57,0.81,938.38,2014.89
2015-10-12,74.14,611.5,363.4,6.56,0.81,940.26,2017.46
2015-10-13,74.5,613,357,6.56,0.8,931.2,2003.69
2015-10-14,73.4,593.5,346,6.54,0.81,907.63,1994.24
2015-10-15,74.94,613,347,6.52,0.81,915.27,2023.86
2015-10-16,74.38,628,360.9,6.57,0.81,934.05,2033.11
2015-10-19,75.18,634.5,370,6.58,0.81,947.16,2033.66
2015-10-20,75.5,636.5,363.5,6.56,0.81,938.73,2030.77
2015-10-21,76.34,634,357,6.57,0.81,930.96,2018.94
2015-10-22,76.78,636.5,358.9,6.59,0.8,937.38,2052.51
2015-10-23,78.08,646,373,6.73,0.81,957.37,2075.15
2015-10-26,78.86,668.5,372.5,6.78,0.81,960.38,2071.18
2015-10-27,78.56,663,376.7,6.74,0.8,958.47,2065.89
2015-10-28,78.84,667,384.4,6.73,0.79,970.58,2090.35
2015-10-29,79.34,670,364,6.82,0.8,941.96,2089.41
2015-10-30,79.06,669,360.3,6.77,0.79,937.94,2079.36
2015-11-02,80.4,680,363.5,6.76,0.8,946.49,2104.05
2015-11-03,79.4,672.5,368.8,6.8,0.8,955.93,2109.79
2015-11-04,78.72,707.5,371.6,6.82,0.8,963.23,2102.31
2015-11-05,82.82,697.5,378.5,6.85,0.8,973.41,2099.93
2015-11-06,83.64,705,380.1,6.87,0.8,980.91,2099.2
2015-11-09,83.94,711.5,375.1,6.92,0.8,971.62,2078.58
2015-11-10,83.72,720,374.4,6.96,0.8,970.08,2081.72
2015-11-11,84.28,738.5,377.6,6.96,0.81,982.35,2075
2015-11-12,84.24,728,375.5,6.96,0.8,977.35,2045.97
2015-11-13,83.38,734.5,370.7,6.93,0.8,966.21,2023.04
2015-11-16,83.38,744,370.7,6.96,0.8,966.7,2053.19
2015-11-17,86.86,744,379.5,6.99,0.81,988.77,2050.44
2015-11-18,86.76,827,378.5,6.99,0.81,985.8,2083.58
2015-11-19,86.32,840,379.2,6.98,0.81,990.27,2081.24
2015-11-20,86.66,840,383.1,6.98,0.81,991.84,2089.17
2015-11-23,86.66,840.5,383.1,7.02,0.81,990.83,2086.59
2015-11-24,86.84,836.5,375.6,7,0.81,980.04,2089.14
2015-11-25,88.16,860,383.1,7.05,0.81,994.23,2088.87
2015-11-26,88.16,875.5,385.7,7.03,0.81,998.64,2089.49
2015-11-27,90.74,892.5,386,7.05,0.81,1001.01,2090.11
2015-11-30,90.74,892.5,386,7.05,0.81,1015.05,2080.41
2015-12-01,91.96,891.5,393.7,7.04,0.81,1019.67,2102.63
2015-12-02,92.34,909.5,398.8,7.03,0.82,1025.41,2079.51
2015-12-03,91.58,917.5,388.5,6.99,0.81,1007.09,2049.62
2015-12-04,91.58,926,389.1,6.84,0.81,1006.39,2091.69
2015-12-07,91.86,926,389.1,6.9,0.8,1016.53,2077.07
2015-12-08,91.86,938,391.5,6.86,0.78,1002.59,2063.59
2015-12-09,91.68,954,389.6,6.82,0.78,999.03,2047.62
2015-12-10,90.64,939.5,388.5,6.82,0.79,990.6,2052.23
2015-12-11,88.14,939.5,388.5,6.81,0.78,965.74,2012.37
2015-12-14,89.22,911,378.1,6.79,0.78,962.79,2021.94
2015-12-15,91.1,919.5,384.4,6.79,0.79,981.64,2043.41
2015-12-16,91.1,919.5,386.9,6.82,0.78,986.41,2073.07
2015-12-17,95.8,925.5,392.3,6.88,0.78,998.27,2041.89
2015-12-18,95.5,915.5,390.7,6.89,0.79,990.02,2005.55
2015-12-21,95.2,915.5,392.1,6.86,0.78,989.33,2021.15
2015-12-22,94.46,910,385.6,6.81,0.78,979.95,2038.97
2015-12-23,95.8,919.5,393.8,6.84,0.78,999.8,2064.29
2015-12-28,95.24,919.5,396.3,6.81,0.78,1001.69,2056.5
2015-12-29,96.76,924,400.6,6.81,0.78,1014.09,2078.36
2015-12-30,96.76,917.5,399.9,6.83,0.78,1014.17,2063.36
2016-01-04,95.04,925,393.9,6.85,0.77,998.12,2012.66
2016-01-05,95.04,925,404.2,6.94,0.78,1012.86,2016.71
2016-01-06,93.94,913,398.8,6.94,0.78,1003.49,1990.26
2016-01-07,91.86,913,387.5,6.86,0.77,985.4,1943.09
2016-01-08,89.8,878.5,380.6,6.87,0.77,969.75,1922.03
2016-01-11,88.4,844.5,374.4,6.85,0.77,955.72,1923.67
2016-01-12,90.86,874,381.8,6.89,0.77,969.28,1938.68
2016-01-13,89.6,877,380,6.9,0.78,966.42,1890.28
2016-01-14,88.4,863,374.6,6.85,0.78,953.28,1921.84
2016-01-15,81.78,819,361,6.84,0.78,919.08,1880.33
2016-01-18,83.26,801.5,363,6.85,0.77,920.15,1880.83
2016-01-19,88.24,839,367.2,6.87,0.78,932.09,1881.33
2016-01-20,84.52,802.5,354.8,6.84,0.77,901.06,1859.33
2016-01-21,83.98,816.5,367,6.85,0.77,927.56,1868.99
2016-01-22,85.84,841.5,375.6,6.9,0.79,951.29,1906.9
2016-01-25,86.5,866.5,380.7,6.9,0.79,960.88,1877.08
2016-01-26,87.2,871.5,378.2,6.89,0.79,962.46,1903.63
2016-01-27,87.58,866,384.7,6.85,0.79,969.08,1882.95
2016-01-28,86.96,841,372.2,6.84,0.79,949.28,1893.36
2016-01-29,89.58,859,379.9,6.83,0.79,972.66,1940.24
2016-02-01,89.04,851.5,380.9,6.86,0.79,974.11,1939.38
2016-02-02,86.22,849,377.7,6.83,0.78,964.42,1903.03
2016-02-03,85.24,826.5,349,6.83,0.78,922.75,1912.53
2016-02-04,84.62,801,332.4,6.66,0.78,909.16,1915.45
2016-02-05,84.42,750,329,6.66,0.78,899.99,1880.05
2016-02-08,76.28,663.5,313.7,6.72,0.78,853.32,1853.44
2016-02-09,82.02,638,306.4,6.64,0.77,833.31,1852.21
2016-02-10,86.16,674,326.2,6.63,0.78,873.14,1851.86
2016-02-11,83.88,653.5,318,6.58,0.77,849.31,1829.08
2016-02-12,82.26,649,321.2,6.62,0.77,860.47,1864.78
2016-02-15,86.24,691,339.2,6.68,0.78,905.88,1880.18
2016-02-16,85.8,695,331.5,6.68,0.78,895.08,1895.58
2016-02-17,88.4,717,338.5,6.7,0.78,916.78,1926.82
2016-02-18,89.2,746.5,341.5,6.73,0.78,922.03,1917.83
2016-02-19,88.28,763.5,340,6.73,0.78,913.3,1917.78
2016-02-22,90.12,785.5,348.1,6.77,0.79,934.52,1945.5
2016-02-23,91.78,794.5,354.5,6.78,0.79,940.13,1921.27
2016-02-24,89.6,779,341,6.8,0.78,909.51,1929.8
2016-02-25,91.4,822.5,349.6,6.77,0.78,930.51,1951.7
2016-02-26,92.24,845,356.8,6.78,0.78,947.03,1948.05
2016-02-29,92.94,843.5,356,6.85,0.78,947.68,1932.23
2016-03-01,94.56,858,362.2,6.86,0.79,961.4,1978.35
2016-03-02,93.78,856,365.9,6.87,0.79,964.46,1986.45
2016-03-03,93.94,832,356.4,6.84,0.79,951.95,1993.4
2016-03-04,92.46,820,379.6,6.8,0.8,980.92,1999.99
2016-03-07,91.48,821,387,6.81,0.8,988,2001.76
2016-03-08,89.22,808.5,381.6,6.77,0.79,973.05,1979.26
2016-03-09,90.16,805.5,377.5,6.8,0.79,970.85,1989.26
2016-03-10,88.8,801,374.9,6.87,0.8,962.34,1989.57
2016-03-11,90.22,808.5,379,6.73,0.79,974.23,2022.19
2016-03-14,91.12,834,386,6.71,0.79,987.59,2019.64
2016-03-15,90.62,826,378,6.71,0.79,974.01,2015.93
2016-03-16,91.48,830,375.8,6.74,0.78,973.69,2027.22
2016-03-17,93.84,815.5,365,6.59,0.79,956.41,2040.59
2016-03-18,93.22,819,366.5,6.61,0.79,954.79,2049.58
2016-03-21,92.76,816.5,360.5,6.61,0.79,946.69,2051.6
2016-03-22,92.94,842.5,361.8,6.65,0.79,950.03,2049.8
2016-03-23,93.1,856,360.3,6.67,0.79,951.76,2036.71
2016-03-29,91.66,850,359.4,6.66,0.79,948.35,2055.01
2016-03-30,94.04,858.5,358,6.58,0.79,955.35,2063.95
2016-03-31,92.4,907.5,355.2,6.54,0.79,948.21,2059.74
2016-04-01,92.4,923.5,357.4,6.52,0.79,950.52,2072.78
2016-04-04,92.1,925,366.3,6.54,0.79,961.8,2066.13
2016-04-05,90.82,913,362.7,6.55,0.78,949.55,2045.17
2016-04-06,91.72,913,367.2,6.56,0.79,956.12,2066.66
2016-04-07,90.3,923,370,6.55,0.79,954.93,2041.91
2016-04-08,91.76,944.5,367.8,6.55,0.79,956.91,2047.6
2016-04-11,91.16,941.5,366.2,6.53,0.79,952.95,2041.99
2016-04-12,90.34,925,364.2,6.53,0.8,945.32,2061.72
2016-04-13,90,912.5,367.5,6.59,0.8,949.43,2082.42
2016-04-14,91.4,936.5,367.6,6.61,0.8,957.99,2082.78
2016-04-15,89.92,930,367.8,6.59,0.8,956.44,2080.73
2016-04-18,89.46,951,370.6,6.58,0.8,961.05,2094.34
2016-04-19,90.18,967,377.8,6.56,0.8,978.31,2100.8
2016-04-20,87.32,943,372.4,6.54,0.81,965.1,2102.4
2016-04-21,87.1,970.5,376.7,6.55,0.81,973.22,2091.48
2016-04-25,86,970,371.5,6.61,0.8,962.93,2087.79
2016-04-26,87.2,960.5,362,6.59,0.81,953.57,2091.7
2016-04-27,87.82,969,362.9,6.58,0.81,958.56,2095.15
2016-04-28,89,971,371,6.55,0.8,964.97,2075.81
2016-04-29,93,963,362.9,6.53,0.81,957.24,2065.3
2016-05-02,90.52,963,358.8,6.47,0.81,951.56,2081.43
2016-05-03,88.2,960.5,353.6,6.43,0.8,940.63,2063.37
2016-05-04,87.46,950.5,349.5,6.47,0.8,938.47,2051.12
2016-05-09,90.08,987.5,358,6.53,0.8,951.35,2058.69
2016-05-10,90.96,998,359.6,6.54,0.8,961.03,2084.39
2016-05-11,90.82,1000,358.4,6.52,0.8,957.84,2064.46
2016-05-12,90.6,1003,354.7,6.53,0.81,953.95,2064.11
2016-05-13,89.68,1009,357,6.56,0.8,957.69,2046.61
2016-05-17,88.72,1014,359.5,6.57,0.8,963.4,2047.21
2016-05-18,88.38,1016,360.4,6.59,0.8,962.93,2047.63
2016-05-19,88.04,1067,357,6.64,0.79,958.9,2040.04
2016-05-20,88.58,1130,359.1,6.63,0.8,969.68,2052.32
2016-05-23,87.98,1205,355.9,6.63,0.79,967.67,2048.04
2016-05-24,90,1229,364.4,6.66,0.8,983.49,2076.06
2016-05-25,92.98,1205,377.2,6.67,0.8,1000.3,2090.54
