"Date","MaerskB","FLSmidth","NovoNordisk","OilPrice","SP500"
2018-02-21,8805.13,405.7,314,61.68,2701.33
2018-02-22,8608.1,417.1,320.55,62.77,2703.96
2018-02-23,8752.82,417.3,323.7,63.55,2747.3
2018-02-26,8826.92,421.2,329.2,63.91,2779.6
2018-02-27,8857.43,417.7,323,63.01,2744.28
2018-02-28,8739.74,416.7,316.6,61.64,2713.83
2018-03-01,8778.97,413.5,308.2,60.99,2677.67
2018-03-02,8388.41,406.1,303.85,61.25,2691.25
2018-03-05,8334.36,406.6,304.5,62.57,2720.94
2018-03-06,8444.2,418.4,303.65,62.6,2728.12
2018-03-07,8259.38,415.4,302.7,61.15,2726.8
2018-03-08,8168.72,423.8,307.15,60.12,2738.97
2018-03-09,8153.02,418.3,306.65,62.04,2786.57
2018-03-12,8172.2,416.7,306.85,61.36,2783.02
2018-03-13,8200.1,408,302.15,60.71,2765.31
2018-03-14,8182.67,407.6,302.1,60.96,2749.48
2018-03-15,8229.74,407.5,305.4,61.19,2747.33
2018-03-16,8395.38,404.4,305.1,62.34,2752.01
2018-03-19,8250.67,395,305.25,62.06,2712.92
2018-03-20,8118.15,401.8,304,63.4,2716.94
2018-03-21,8215.79,398.9,304.75,65.17,2711.93
2018-03-22,8147.79,393.8,298.1,64.3,2643.69
2018-03-23,8090.26,395.8,295.85,65.88,2588.26
2018-03-26,8194.87,393.9,293.25,65.55,2658.55
2018-03-27,8053.64,395.4,293.6,65.25,2612.62
2018-03-28,8146.05,388.7,297.5,64.38,2605
2018-04-03,8107.69,389.5,296.7,63.51,2614.45
2018-04-04,8034.46,382.3,291.75,63.37,2644.69
2018-04-05,8217.54,390.1,298.2,63.54,2662.84
2018-04-06,8153.02,377.7,296.9,62.06,2604.47
2018-04-09,8252.41,378,300.8,63.42,2613.16
2018-04-10,8217.54,388,305.55,65.51,2656.87
2018-04-11,8107.69,381.7,300.85,66.82,2642.19
2018-04-12,8154.77,364.3,301.7,67.07,2663.99
2018-04-13,7994.36,371.7,296.1,67.39,2656.3
2018-04-16,7846.15,367.8,296.75,66.22,2677.84
2018-04-17,7809.54,376.9,295.8,66.52,2706.39
2018-04-18,7846.15,377.2,293.1,68.47,2708.64
2018-04-19,8050.15,384.6,287.55,68.29,2693.13
2018-04-20,8320.41,379.6,284.2,68.38,2670.14
2018-04-23,8271.59,380.1,285.2,68.64,2670.29
2018-04-24,8264.61,379.1,288.65,67.7,2634.56
2018-04-25,8203.59,376.1,285.3,68.05,2639.4
2018-04-26,8374.46,376.1,289,68.19,2666.94
2018-04-30,8679.59,382.4,291.8,68.57,2648.05
2018-05-01,8748.46,383.7,294.3,67.25,2654.8
2018-05-02,8712.72,410,307,67.93,2635.67
2018-05-03,8630.77,428.5,300,68.43,2629.73
2018-05-04,8583.69,413.7,297.25,69.72,2663.42
2018-05-07,8658.67,419.7,301.1,70.73,2672.63
2018-05-08,9036.15,422.7,305.45,69.06,2671.92
2018-05-09,9184.36,428,300.2,71.14,2697.79
2018-05-14,8896.67,417,313.55,70.96,2730.13
2018-05-15,8879.23,425.2,304.5,71.31,2711.45
2018-05-16,8848.72,423.4,308.35,71.49,2722.46
2018-05-17,8065.84,430,309.6,71.49,2720.13
2018-05-18,7879.28,422.9,306.8,71.28,2712.97
2018-05-22,8278.56,435,308.3,72.13,2724.44
2018-05-23,8386.67,432.5,305.55,71.84,2733.29
2018-05-24,8196.61,432.5,303.7,70.71,2727.76
2018-05-25,8294.25,434.2,304.6,67.88,2721.33
2018-05-28,8240.2,432,305.95,67.305,2705.595
2018-05-29,8172.2,431,303.25,66.73,2689.86
2018-05-30,8226.25,431,302.2,68.21,2724.01
2018-05-31,8306.46,426.8,302.45,67.04,2705.27
2018-06-01,8765.9,434.5,304.95,65.81,2734.62
2018-06-04,8716.2,441.8,300,64.75,2746.87
2018-06-06,8602.87,435.4,294.75,64.73,2772.35
2018-06-07,8540.1,434.3,290.45,65.95,2770.37
2018-06-08,8358.77,431.9,285.55,65.74,2779.03
2018-06-11,8301.23,433.5,283.9,66.1,2782
2018-06-12,8372.72,431.4,280.5,66.36,2786.85
2018-06-13,8543.59,431,282.8,66.64,2775.63
2018-06-14,8658.67,433.1,285.9,66.89,2782.49
2018-06-15,8501.74,427.8,286.85,65.06,2779.66
2018-06-18,8247.18,423.6,287.5,65.85,2773.75
2018-06-19,7933.33,412.7,288,65.07,2762.59
2018-06-20,8039.69,412.4,288.55,66.22,2767.32
2018-06-21,7987.38,398.2,299.2,65.54,2749.76
2018-06-22,7767.69,393,301,68.58,2754.88
2018-06-25,7560.2,385,300.35,68.08,2717.07
2018-06-26,7350.97,384,295,70.53,2723.06
2018-06-27,7347.49,384.1,294.25,72.76,2699.63
2018-06-28,7164.41,374,291.5,73.45,2716.31
2018-06-29,6929.02,381.9,296,74.15,2718.37
2018-07-02,6887.18,375,298.95,73.94,2726.71
2018-07-03,6936,377.2,302.35,73.6066666666667,2713.22
2018-07-04,6937.74,370.7,306.7,73.2733333333333,2724.915
2018-07-05,6740.72,378.5,304.4,72.94,2736.61
2018-07-06,6686.67,369.4,306.9,73.8,2759.82
2018-07-09,6869.74,374,308.65,73.85,2784.17
2018-07-10,6796.51,377.6,314.7,74.11,2793.84
2018-07-11,6625.64,372.4,310.9,70.38,2774.02
2018-07-12,6806.97,377.5,316.65,70.33,2798.29
2018-07-13,6998.77,376.5,316.75,71.01,2801.31
2018-07-16,6831.38,375.5,315.9,68.06,2798.43
2018-07-17,7037.13,384.4,318.75,68.08,2809.55
2018-07-18,7206.26,386.7,321.55,68.76,2815.62
2018-07-19,7453.85,385.1,318.1,69.46,2804.49
2018-07-20,7466.05,384.6,320.75,70.46,2801.83
2018-07-23,7276,385.1,321.55,67.89,2806.98
2018-07-24,7350.97,392.9,324.25,68.52,2820.4
2018-07-25,7469.54,394.2,323.1,69.3,2846.07
2018-07-26,7621.23,407,329.25,69.61,2837.44
2018-07-27,7715.38,411.5,325.8,68.69,2818.82
2018-07-30,7671.79,412.9,323,70.13,2802.6
2018-07-31,7987.38,419.4,318.15,68.76,2816.29
2018-08-01,7800.82,413.8,315.65,67.66,2813.36
2018-08-02,7636.92,407,317,68.96,2827.22
2018-08-03,7514.87,399.3,320.4,68.49,2840.35
2018-08-06,7333.54,410.7,320,69.01,2850.4
2018-08-07,7806.05,414.9,322.9,69.17,2858.45
2018-08-08,8184.41,403,303.65,66.94,2857.7
2018-08-09,8247.18,420.4,304.5,66.81,2853.58
2018-08-10,7952.51,404.1,305,67.63,2833.28
2018-08-13,7703.18,397,308.3,67.2,2821.93
2018-08-14,7579.38,391.3,319.3,67.04,2839.96
2018-08-15,7420.72,376.3,313.9,65.01,2818.37
2018-08-16,7528.82,380.5,313.95,65.46,2840.69
2018-08-17,7666.56,382.5,310,65.91,2850.13
2018-08-20,7886.26,389,312.95,66.43,2857.05
2018-08-21,7901.95,392,317.7,67.35,2862.96
2018-08-22,8072.82,390.3,316,67.86,2861.82
2018-08-23,7942.05,392.1,316.5,67.83,2856.98
2018-08-24,8147.79,387.7,315.85,68.72,2874.69
2018-08-27,8329.13,397.2,317.85,68.87,2896.74
2018-08-28,8636,406.2,317.35,68.53,2897.52
2018-08-29,8662.15,406,317.95,69.51,2914.04
2018-08-30,8792.05,405,317.25,70.25,2901.13
2018-08-31,8641.23,399,314.75,69.8,2901.52
2018-09-03,8386.67,394.8,312.75,69.835,2899.12
2018-09-04,8135.59,388.4,314.5,69.87,2896.72
2018-09-05,7980.41,385.1,306.5,68.72,2888.6
2018-09-06,8069.33,383.7,306.85,67.77,2878.05
2018-09-07,7954.26,375.6,309.15,67.75,2871.68
2018-09-10,7891.49,379.7,311.55,67.54,2877.13
2018-09-11,7647.38,374.4,310.05,69.25,2887.89
2018-09-12,7814.77,375.4,314.35,70.37,2888.92
2018-09-13,7865.33,377.2,312.15,68.59,2904.18
2018-09-14,7748.51,383,308,68.99,2904.98
2018-09-17,7701.43,378.3,303.2,68.91,2888.8
2018-09-18,7973.43,383.1,301.35,69.85,2904.31
2018-09-19,8102.46,390.1,300.15,71.12,2907.95
2018-09-20,8078.05,396.8,298.5,70.8,2930.75
2018-09-21,8221.02,398.3,301.5,70.78,2929.67
2018-09-24,8125.13,388.7,300.8,72.08,2919.37
2018-09-25,8098.97,384.2,306.8,72.28,2915.56
2018-09-26,8011.79,384.7,302.35,71.57,2905.97
2018-09-27,7987.38,399,303.7,72.12,2914
2018-09-28,7863.59,399.7,302.4,73.25,2913.98
2018-10-01,7889.74,390,299.75,75.3,2924.59
2018-10-02,8024,390.8,302.9,75.23,2923.43
2018-10-03,7962.97,395.3,303.05,76.41,2925.51
2018-10-04,7635.18,390.3,281.1,74.33,2901.61
2018-10-05,7344,381.9,286.05,74.34,2885.57
2018-10-08,7314.36,369.6,278.45,74.29,2884.43
2018-10-09,7392.82,366,277,74.96,2880.34
2018-10-10,7157.43,357,274.3,73.17,2785.68
2018-10-11,7187.08,345.5,267.3,70.97,2728.37
2018-10-12,7242.87,347.9,273.35,71.34,2767.13
2018-10-15,7286.46,351.6,273.05,71.78,2750.79
2018-10-16,7462.56,366.9,276.35,71.92,2809.92
2018-10-17,7356.2,366,279.7,69.75,2809.21
2018-10-18,7399.79,362.1,283.25,68.65,2768.78
2018-10-19,7192.31,350.7,282.15,69.12,2767.78
2018-10-22,7159.18,352.8,280,69.17,2755.88
2018-10-23,6796.51,343.4,275.9,66.43,2740.69
2018-10-24,6939.49,342,280.5,66.82,2656.1
2018-10-25,6969.13,339.7,274.65,67.33,2705.57
2018-10-26,6834.87,325.8,275,67.59,2658.69
2018-10-29,7176.61,339.4,280.85,67.04,2641.25
2018-10-30,7040.61,343.4,279.95,66.18,2682.63
2018-10-31,7291.69,345.9,284.9,65.31,2711.74
2018-11-01,7596.82,348.4,287.6,63.69,2740.37
2018-11-02,7690.97,354.3,286.25,63.14,2723.06
2018-11-05,7527.08,350,283.7,63.1,2738.31
2018-11-06,7439.9,352.8,281.15,62.21,2755.45
2018-11-07,7412,370.9,288.9,61.67,2813.89
2018-11-08,7570.67,361.8,292.85,60.67,2806.83
2018-11-09,7551.49,353.4,295.5,60.19,2781.01
2018-11-12,7568.92,350.9,297.45,59.93,2726.22
2018-11-13,7610.77,354.6,292.9,55.69,2722.18
2018-11-14,7589.85,354.5,294.65,56.25,2701.58
2018-11-15,7506.15,346.2,284.5,56.46,2730.2
2018-11-16,7645.64,350.6,288.7,56.46,2736.27
2018-11-19,7670.05,346.4,295.15,56.76,2690.73
2018-11-20,7513.13,336.2,289,53.43,2641.89
2018-11-21,7558.46,337.6,289.5,54.63,2649.93
2018-11-22,7670.05,336.6,286.5,53.63,2641.245
2018-11-23,7731.08,331.4,297,52.63,2632.56
2018-11-26,8102.46,344.5,304.85,51.63,2673.45
2018-11-27,8299.49,336.8,301.2,51.56,2682.17
2018-11-28,8318.67,335.8,300.1,50.29,2743.79
2018-11-29,8456.41,337.5,299.1,51.45,2737.8
2018-11-30,8177.43,330.2,306,50.93,2760.17
2018-12-03,8346.56,345.7,303,52.95,2790.37
2018-12-04,8100.72,333.8,304.2,53.25,2700.06
2018-12-05,8008.31,329.8,301,52.37,2698.005
2018-12-06,7636.92,313,296,51.49,2695.95
2018-12-07,7758.97,315,300.25,52.61,2633.08
2018-12-10,7474.77,305.6,299.85,51,2637.72
2018-12-11,7718.87,310.6,300.2,51.65,2636.78
2018-12-12,7764.2,310.9,302.2,51.15,2651.07
2018-12-13,7842.67,309.1,304.95,52.58,2650.54
2018-12-14,7748.51,306.2,310,51.2,2599.95
2018-12-17,7584.61,298.4,305,49.88,2545.94
2018-12-18,7556.72,299.9,301.5,46.24,2546.16
2018-12-19,7434.67,300,296.75,47.2,2506.96
2018-12-20,7216.72,294.5,299.05,45.88,2467.42
2018-12-21,7103.38,297.3,296.2,45.59,2416.62
2018-12-27,6915.08,282.8,293,44.61,2488.83
2018-12-28,7134.77,293.1,297.9,45.33,2485.74
2019-01-02,7230.67,298,304.3,46.54,2510.03
2019-01-03,7108.61,293.3,310,47.09,2447.89
2019-01-04,7488.72,305,312.65,47.96,2531.94
2019-01-07,7593.33,314.1,312.4,48.52,2549.69
2019-01-08,7685.74,319,314.5,49.78,2574.41
2019-01-09,7840.92,326.4,317.1,52.36,2584.96
2019-01-10,7743.28,325.4,314.55,52.59,2596.64
2019-01-11,7610.77,320,314.35,51.59,2596.26
2019-01-14,7631.69,315.8,303.3,50.51,2582.61
2019-01-15,7617.74,313.9,308.95,52.11,2610.3
2019-01-16,7668.31,320.5,307.5,52.31,2616.1
2019-01-17,7614.26,320.8,310.7,52.07,2635.96
2019-01-18,7776.41,325.7,315.1,53.8,2670.71
2019-01-21,7792.1,332.9,313.05,53.185,2651.805
2019-01-22,7567.18,324.8,316,52.57,2632.9
2019-01-23,7581.13,319.1,311.35,52.62,2638.7
2019-01-24,7542.77,323.1,308.9,53.13,2642.33
2019-01-25,7659.59,331.7,303.05,53.69,2664.76
2019-01-28,7577.64,324.3,300.85,51.99,2643.85
2019-01-29,7582.87,326.8,303.05,53.31,2640
2019-01-30,7626.46,325.6,306.3,54.23,2681.05
2019-01-31,7551.49,304.9,304.2,53.79,2704.1
2019-02-01,7602.05,296.4,317.45,55.26,2706.53
2019-02-04,7685.74,306,314.7,54.56,2724.87
2019-02-05,7720.61,310,320.3,53.66,2737.7
2019-02-06,7710.15,309.4,319.2,54.01,2731.61
2019-02-07,7575.9,308.4,320.3,52.64,2706.05
2019-02-08,7333.54,300.5,319.45,52.72,2707.88
2019-02-11,7394.56,304.7,322.15,52.41,2709.8
2019-02-12,7488.72,309.9,325,53.1,2744.73
2019-02-13,7532.31,306.2,325,53.9,2753.03
2019-02-14,7804.31,306.9,328.5,54.41,2745.73
2019-02-15,7884.51,312.5,330.7,55.59,2775.6
2019-02-18,7877.54,314.9,332.5,55.84,2777.68
2019-02-19,7976.92,306.6,327,56.09,2779.76
2019-02-20,8165.23,310.2,327.1,56.92,2784.7
2019-02-21,7338.77,314.1,326.95,56.96,2774.88
2019-02-22,7703.18,326.6,326.9,57.26,2792.67
2019-02-25,7839.18,325.3,325,55.48,2796.11
2019-02-26,7708.41,325.2,325.6,55.5,2793.9
2019-02-27,7701.43,318,321.75,56.94,2792.38
2019-02-28,7706.67,314.8,321.85,57.22,2784.49
2019-03-01,7582.87,319.6,325.8,55.8,2803.69
2019-03-04,7687.49,322.2,324.7,56.59,2792.81
2019-03-05,7715.38,323.2,328.1,56.56,2789.65
2019-03-06,7703.18,319.1,324.85,56.22,2771.45
2019-03-07,7450.36,308.1,327.35,56.66,2748.93
2019-03-08,7357.95,299.9,328.95,56.07,2743.07
2019-03-11,7412,301,329.5,56.79,2783.3
2019-03-12,7478.26,311.8,328,56.87,2791.52
2019-03-13,7570.67,316.5,330.5,58.26,2810.92
2019-03-14,7628.2,317.7,333,58.61,2808.48
2019-03-15,7575.9,318.9,335,58.52,2822.48
2019-03-18,7643.9,320.4,338.8,59.09,2832.94
2019-03-19,7820,320.1,344.5,59.03,2832.57
2019-03-20,7738.05,307.8,344.6,59.83,2824.23
2019-03-21,7689.23,304,344.65,59.98,2854.88
2019-03-22,7568.92,296.8,336.35,59.04,2800.71
2019-03-25,7516.61,290.6,338.45,58.82,2798.36
2019-03-26,7464.31,289.5,345.65,59.94,2818.46
2019-03-27,7548,291,343.85,59.41,2805.37
2019-03-28,7349.23,282.8,345.85,59.3,2815.44
2019-03-29,7359.69,287.5,348.4,60.14,2834.4
2019-04-01,7641.28,302.3,347.6,61.59,2867.19
2019-04-02,7718.87,308.9,347.45,62.58,2867.24
2019-04-03,7752,316,339.85,62.46,2873.4
2019-04-04,8174,307.1,337.55,62.1,2879.39
2019-04-05,8012,304.2,337.8,63.08,2892.74
2019-04-08,8122,299.5,340.1,64.4,2895.77
2019-04-09,8100,298.8,339.25,63.98,2878.2
2019-04-10,8304,308.2,339.4,64.61,2888.21
2019-04-11,8434,312.5,338.8,63.58,2888.32
2019-04-12,8514,325.9,333.85,63.89,2907.41
2019-04-15,8618,327.7,332.4,63.4,2905.58
2019-04-16,8776,326.3,331.25,64.05,2907.06
2019-04-17,8994,330.6,322.75,63.76,2900.45
2019-04-23,8932,320.4,324.35,66.3,2933.68
2019-04-24,8872,318.6,323.5,65.89,2927.25
2019-04-25,8818,324,323.4,65.21,2926.17
2019-04-26,8898,326.4,327.5,63.3,2939.88
2019-04-29,8850,325.4,331.95,63.5,2943.03
2019-04-30,8672,334,325.5,63.91,2945.83
2019-05-01,8776,333.5,327.3,63.6,2923.73
2019-05-02,8710,326.4,327.05,61.81,2917.52
2019-05-03,8696,314,317.35,61.94,2945.64
2019-05-06,8392,307,317.4,62.25,2932.47
2019-05-07,8402,299.5,317.8,61.4,2884.05
2019-05-08,8412,300.1,323.7,62.12,2879.42
2019-05-09,8162,292,322.35,61.7,2870.72
2019-05-10,8132,291.7,320,61.66,2881.4
2019-05-13,7894,279.9,314.1,61.04,2811.87
2019-05-14,7878,286.4,314,61.78,2834.41
2019-05-15,7838,282.5,313,62.02,2850.96
2019-05-16,7982,292.6,313.3,62.87,2876.32
2019-05-20,7616,284.2,316.9,63.1,2840.23
2019-05-21,7736,285.6,318.85,62.99,2864.36
2019-05-22,7732,285.2,320.45,61.42,2856.27
2019-05-23,7390,277.4,323.9,57.91,2822.24
2019-05-24,7200,276.9,323.95,58.63,2826.06
2019-05-27,7030,276.2,321.45,58.885,2814.225
2019-05-28,7216,275,323.2,59.14,2802.39
2019-05-29,7180,263.7,314.7,58.81,2783.02
2019-06-03,6922,256.4,324.25,53.25,2744.45
2019-06-04,7138,262,319.55,53.48,2803.27
2019-06-06,7110,258.7,327.4,52.59,2843.49
2019-06-07,7292,263.2,323.75,53.99,2873.34
2019-06-11,7316,270.4,340.65,53.27,2885.72
2019-06-12,7190,271.4,346,51.14,2879.84
2019-06-13,7226,272.3,345,52.28,2891.64
2019-06-14,7258,268.4,340.5,52.51,2886.98
2019-06-17,7420,268,340.55,51.93,2889.67
2019-06-18,7608,274,348,53.9,2917.75
2019-06-19,7836,280,346.7,53.76,2926.46
2019-06-20,7998,285.4,340.6,56.65,2954.18
2019-06-21,8016,286.1,332.95,57.43,2950.46
2019-06-24,7972,276.4,333.95,57.9,2945.35
2019-06-25,7830,278.6,337.35,57.83,2917.38
2019-06-26,7928,284.7,334.2,59.38,2913.78
2019-06-27,7950,286.3,334.4,59.43,2924.92
2019-06-28,8142,296.9,334.5,58.47,2941.76
2019-07-01,8068,300,340.35,59.09,2964.33
2019-07-02,8000,295,344.1,56.25,2973.01
2019-07-03,8072,290.1,345,56.67,2995.82
2019-07-04,8080,296.5,341.75,57.09,2993.115
2019-07-05,7958,292.9,339.3,57.51,2990.41
2019-07-08,7842,290,334.4,57.66,2975.95
2019-07-09,7674,283.1,335.45,57.83,2979.63
2019-07-10,7728,281.6,335.05,60.43,2993.07
2019-07-11,7730,279.9,327,60.2,2999.91
2019-07-12,7700,277.9,318.75,60.21,3013.77
2019-07-15,7782,281,317.35,59.58,3014.3
2019-07-16,7884,282.1,319.05,57.62,3004.04
2019-07-17,7654,278.2,321.4,56.78,2984.42
2019-07-18,7558,275.1,322.2,55.3,2995.11
2019-07-19,7596,275.9,319,55.63,2976.61
2019-07-22,7604,276.8,323.65,56.22,2985.03
2019-07-23,7846,281.3,320.8,56.77,3005.47
2019-07-24,7766,282.3,331.05,55.88,3019.56
2019-07-25,7846,280.9,329,56.02,3003.67
2019-07-26,7790,282.1,327.75,56.2,3025.86
2019-07-29,7750,284.2,328.8,56.87,3020.97
2019-07-30,7554,278.5,323.55,58.05,3013.18
2019-07-31,7588,276.9,324,58.58,2980.38
2019-08-01,7698,278,330.15,53.95,2953.56
2019-08-02,7332,263.6,327.35,55.66,2932.05
2019-08-05,6978,251.7,321.4,54.69,2844.74
2019-08-06,7034,248.6,324.65,53.63,2881.77
2019-08-07,7020,245.4,326,51.09,2883.98
2019-08-08,7134,270.1,334.8,52.54,2938.09
2019-08-09,7012,263.1,334,54.5,2918.65
2019-08-12,6960,259,336.45,54.93,2882.7
2019-08-13,7020,263.1,345.9,57.1,2926.32
2019-08-14,6980,258.9,338.75,55.23,2840.6
2019-08-15,6900,249.1,342.9,54.47,2847.6
2019-08-16,7308,263,347.5,54.87,2888.68
2019-08-19,7462,272,344,56.21,2923.65
2019-08-20,7364,277.6,344.6,56.34,2900.51
2019-08-21,7484,284.6,350,55.68,2924.43
2019-08-22,7528,281.9,354.85,55.35,2922.95
2019-08-23,7298,281.1,354.5,54.17,2847.11
2019-08-26,7194,276.7,351,53.64,2878.38
2019-08-27,7210,279.6,353.6,54.93,2869.16
2019-08-28,7142,276.4,352.65,55.78,2887.94
2019-08-29,7202,282.7,354.85,56.71,2924.58
2019-08-30,7218,292.1,352.3,55.1,2926.46
2019-09-02,7110,289.8,359.1,54.52,2916.365
2019-09-03,7174,287,361.05,53.94,2906.27
2019-09-04,7370,293.2,362.15,56.26,2937.78
2019-09-05,7646,297.6,355.05,56.3,2976
2019-09-06,7610,293.5,357.35,56.52,2978.71
2019-09-09,7832,297.3,342.15,57.85,2978.43
2019-09-10,7850,296.2,332.35,57.4,2979.39
2019-09-11,8030,309.4,342.6,55.75,3000.93
2019-09-12,7960,311.3,342.25,55.09,3009.57
2019-09-13,8300,313.3,336.65,54.85,3007.39
2019-09-16,8026,311.2,334,62.9,2997.96
2019-09-17,7964,310.6,344.3,59.34,3005.7
2019-09-18,7790,307.2,345.75,58.11,3006.73
2019-09-19,7800,302.4,349.45,58.13,3006.79
2019-09-20,7832,299.3,358.5,58.09,2992.07
2019-09-23,7730,295.5,360.2,58.64,2991.78
2019-09-24,7700,292.1,360.4,57.29,2966.6
2019-09-25,7576,289.1,359.25,56.49,2984.87
2019-09-26,7632,288.7,358.05,56.41,2977.62
2019-09-27,7760,291.1,354.7,55.91,2961.79
2019-09-30,7746,298.2,352.15,54.07,2976.74
2019-10-01,7590,285,346.25,53.62,2940.25
2019-10-02,7450,265.9,338.55,52.64,2887.61
2019-10-03,7352,259.3,341.5,52.45,2910.63
2019-10-04,7388,265.2,347.9,52.81,2952.01
2019-10-07,7442,265.8,352.85,52.75,2938.79
2019-10-08,7390,254.3,350.6,52.63,2893.06
2019-10-09,7476,256.3,349.9,52.59,2919.4
2019-10-10,7658,259.7,349.3,53.55,2938.13
2019-10-11,7916,233.7,347.15,54.7,2970.27
2019-10-14,7874,226.7,354.45,53.59,2966.15
2019-10-15,8070,232.6,355.15,52.81,2995.68
2019-10-16,8024,233.5,354.4,53.36,2989.69
2019-10-17,7960,231.2,355.6,53.93,2997.95
2019-10-18,7972,231,350.6,53.78,2986.2
2019-10-21,8590,237.1,352.9,53.31,3006.72
2019-10-22,8392,235.5,360.9,54.16,2995.99
2019-10-23,8458,237.2,359.7,55.97,3004.52
2019-10-24,8384,235.6,364.6,56.23,3010.29
2019-10-25,8552,244.8,364.05,56.66,3022.55
2019-10-28,8724,249.8,367.25,55.81,3039.42
2019-10-29,8756,247.2,367.3,55.54,3036.89
2019-10-30,8602,243.7,371.7,55.06,3046.77
2019-10-31,8538,239.7,365.85,54.18,3037.56
2019-11-01,8776,243.5,378.9,56.2,3066.91
2019-11-04,8882,252.9,380.5,56.54,3078.27
2019-11-05,8900,256.2,381,57.23,3074.62
2019-11-06,8910,257.4,381.15,56.35,3076.78
2019-11-07,9150,260.2,379,57.15,3085.18
2019-11-08,9102,255.4,389,57.24,3093.08
2019-11-11,8986,257.5,389,56.86,3087.01
2019-11-12,9172,256,388.95,56.8,3091.84
2019-11-13,9030,253.1,391.8,57.12,3094.04
2019-11-14,9048,252.8,388.95,56.77,3096.63
2019-11-15,9570,255.7,390.45,57.72,3120.46
2019-11-18,9640,250.9,383.25,57.05,3122.03
2019-11-19,9606,251.7,384.5,55.21,3120.18
2019-11-20,9588,250.2,368.75,57.11,3108.46
2019-11-21,9436,248.7,362.8,58.58,3103.54
2019-11-22,9464,250.9,368,57.77,3110.29
2019-11-25,9316,251.7,380.35,58.01,3133.64
2019-11-26,9378,253.5,381.8,58.41,3140.52
2019-11-27,9374,260.1,381.75,58.11,3153.63
2019-11-28,9552,253.4,383.45,57.3933333333333,3147.305
2019-11-29,9478,249.1,381.2,56.6766666666667,3140.98
2019-12-02,9514,251.1,377.1,55.96,3113.87
2019-12-03,9380,247.5,381.5,56.1,3093.2
2019-12-04,9394,250.6,386,58.43,3112.76
2019-12-05,9662,253.2,385.5,58.43,3117.43
2019-12-06,10075,253.2,383.95,59.2,3145.91
2019-12-09,10100,254.4,384.65,59.02,3135.96
2019-12-10,10100,252,383.4,59.24,3132.52
2019-12-11,10035,248,382.4,58.76,3141.63
2019-12-12,10310,257.5,381.45,59.18,3168.57
2019-12-13,10060,263.4,383,60.07,3168.8
2019-12-16,10180,269.5,391.7,60.21,3191.45
2019-12-17,9974,268.8,390.1,60.94,3192.52
2019-12-18,9764,264.6,380.85,60.93,3191.14
2019-12-19,9622,264.3,384.95,61.22,3205.37
2019-12-20,9560,264.1,391.25,60.44,3221.22
2019-12-23,9626,266.2,390.9,60.52,3224.01
2019-12-27,9732,265.4,391.45,61.72,3240.02
