"Date","SimCorp","DSV","Genmab","SydBank","WilliamDemant","SP500"
2011-11-02,90.5,103.9,31.3,94.7,83.04,1237.9
2011-11-03,92,107.1,29.8,95.35,83.56,1261.15
2011-11-04,93.5,107.2,29.8,94.55,85.04,1253.23
2011-11-07,92,107.2,29,95,83.42,1261.12
2011-11-08,93.4,108.2,28.7,96.4,84.94,1275.92
2011-11-09,90.1,105.2,28,94.75,84.6,1229.1
2011-11-10,89.8,103,27.37,93.05,83.04,1239.7
2011-11-11,88.1,107.4,27.55,93.85,85.24,1263.85
2011-11-14,89.1,107.5,28.02,93.7,84.48,1251.78
2011-11-15,90,106.3,26.89,92.55,86.16,1257.81
2011-11-16,91.2,106.5,25.7,91.4,86.9,1236.91
2011-11-17,90.9,108.9,26.18,90.8,86.86,1216.13
2011-11-18,85.7,106.7,25.55,91.1,86.6,1215.65
2011-11-21,83.4,102.6,25.25,89.95,84.7,1192.98
2011-11-22,84,102.1,24.69,90.8,84.56,1188.04
2011-11-23,84.6,101.4,23.88,91.8,84.56,1161.79
2011-11-24,84.5,100.8,23.92,91.35,83.18,1160.23
2011-11-25,84.6,100.2,23.91,90.55,83.5,1158.67
2011-11-28,84.9,103,24.5,95,85.6,1192.55
2011-11-29,85.9,104.3,25.85,93.45,86.56,1195.19
2011-11-30,86.8,107.5,27.3,98.5,91.68,1246.96
2011-12-01,84.8,107.1,26.15,94.5,90.8,1244.58
2011-12-02,84.5,107.6,26.84,95.25,90.5,1244.28
2011-12-05,86,108.3,27.25,96.95,89.82,1257.08
2011-12-06,87.5,107.5,26.8,96.9,91.06,1258.47
2011-12-07,86.4,107.4,27.25,98.15,91.2,1261.01
2011-12-08,85,103,26.75,95.7,92.54,1234.35
2011-12-09,83.9,101.9,27.3,95.3,91.34,1255.19
2011-12-12,83,99.95,27.2,91.3,90.94,1236.47
2011-12-13,83,99.4,27.14,92,91.18,1225.73
2011-12-14,83,97.15,25.85,87.35,89.56,1211.82
2011-12-15,83,96.9,26.7,87,89.34,1215.75
2011-12-16,84.7,100,26.56,88.2,88.86,1219.66
2011-12-19,83.5,99.95,28.2,88.4,89.6,1205.35
2011-12-20,85.1,102.3,33.85,89.5,89.78,1241.3
2011-12-21,84.5,102.6,36.22,89.8,89.5,1243.72
2011-12-22,85.7,101.6,36.2,89.7,90.24,1254
2011-12-23,86.3,101.6,36.5,90.9,92.7,1265.33
2011-12-27,86.1,101.8,36.97,90.35,93.06,1265.43
2011-12-28,87,101.5,37.4,89.5,93,1249.64
2011-12-29,88.2,101.6,37.02,89.5,93.82,1263.02
2011-12-30,87.7,103,37.6,90.1,95.52,1257.6
2012-01-02,86.2,104,37.79,91.8,94.78,1267.33
2012-01-03,82.1,104,38.9,92.25,95,1277.06
2012-01-04,81,105.1,37.22,91.3,91.22,1277.3
2012-01-05,81.7,107,37,89.9,92,1281.06
2012-01-06,82.2,107.1,36.28,89,91.14,1277.81
2012-01-09,81.6,109.1,34.8,89.05,92.7,1280.7
2012-01-10,83,112.4,34.94,89.55,94.38,1292.08
2012-01-11,82.8,112,34.84,89.45,94,1292.48
2012-01-12,82.7,111.8,35,89.25,93.42,1295.5
2012-01-13,80.8,111.5,39,89.5,93.54,1289.09
2012-01-16,81.5,112.2,37.76,89.4,94.2,1291.38
2012-01-17,82.8,115.2,39.6,88.25,94.38,1293.67
2012-01-18,83.4,115.7,40.8,87.4,95.48,1308.04
2012-01-19,85,117.7,43.49,89,95,1314.5
2012-01-20,86.3,116.5,49.38,91,94.46,1315.38
2012-01-23,86.1,116.1,47.31,97.8,94.18,1316
2012-01-24,85.2,115.2,45.11,97.55,93.96,1314.65
2012-01-25,84.8,114.5,46.57,99.45,92.96,1326.06
2012-01-26,85.2,116.1,47.34,101.6,93.12,1318.43
2012-01-27,86.1,115.7,45.57,100.4,92.86,1316.33
2012-01-30,85.7,114,44.2,97,92.04,1313.01
2012-01-31,86.3,116.1,44.65,96.85,94.14,1312.41
2012-02-01,88.3,118.8,45.8,101.5,96.14,1324.09
2012-02-02,89.8,117.9,44.99,104,97.24,1325.54
2012-02-03,91.5,119.3,45,105.8,97.94,1344.9
2012-02-06,90.4,118.9,46.09,107.7,98.18,1344.33
2012-02-07,90.2,118.4,44.32,108.9,98.26,1347.05
2012-02-08,90.5,122.8,43.01,110,97.52,1349.96
2012-02-09,90.3,121.4,41,111.3,97.72,1351.95
2012-02-10,90.7,120.5,42.98,110.8,98.14,1342.64
2012-02-13,90.8,123.3,43.06,113,99.6,1351.77
2012-02-14,91.9,123.3,42.7,110,100,1350.5
2012-02-15,91.6,125.1,43.87,113.9,101,1343.23
2012-02-16,91.3,125.7,43.03,111.8,102,1358.04
2012-02-17,90.6,126,44.04,114.5,100.6,1361.23
2012-02-20,91.6,129.9,43.25,113.5,101.6,1361.72
2012-02-21,91.9,127.1,42.7,112.9,100.7,1362.21
2012-02-22,91,124.2,42.35,110.5,100.1,1357.66
2012-02-23,89.7,126.2,42.29,105.9,100.9,1363.46
2012-02-24,89.9,128,42.5,106.7,99.78,1365.74
2012-02-27,91.6,125.3,42.61,104.9,99.18,1367.59
2012-02-28,91,127.8,42.7,106,101.7,1372.18
2012-02-29,90.8,130,43.1,107.2,103.6,1365.68
2012-03-01,93,130,42.85,106.4,100.6,1374.09
2012-03-02,93.6,130.4,41.79,106.6,97.58,1369.63
2012-03-05,94.3,129.4,41.8,106,98.56,1364.33
2012-03-06,93.5,126.7,39.21,101.5,97.26,1343.36
2012-03-07,93,126.8,39.1,103.5,99.1,1352.63
2012-03-08,96.8,129.6,38.9,102.5,100.8,1365.91
2012-03-09,97.7,132,39,103.7,103.7,1370.87
2012-03-12,97.5,131.9,38.88,102.2,102.4,1371.09
2012-03-13,96.8,132,39.04,103.5,102.8,1395.95
2012-03-14,100.5,131.5,39.25,104.7,102.4,1394.28
2012-03-15,101.8,131.6,39.07,104.8,101.4,1402.6
2012-03-16,104.6,134,39.2,105.3,103.3,1404.17
2012-03-19,103.7,131.3,42,104.3,102.5,1409.75
2012-03-20,101,129.6,41.4,103,103.2,1405.52
2012-03-21,100.7,128.9,42.44,103.5,104.1,1402.89
2012-03-22,99,126.4,41.25,102.6,103.7,1392.78
2012-03-23,99,127.4,41.32,104.2,104.1,1397.11
2012-03-26,100.6,129.4,44.9,105.5,104.9,1416.51
2012-03-27,99.5,128.2,45.8,103,104,1412.52
2012-03-28,100.5,128.8,45.99,102.8,104.9,1405.54
2012-03-29,100,125.8,45,99.3,103.8,1403.28
2012-03-30,97.5,126.5,46.2,101.5,104,1408.47
2012-04-02,100.2,128.7,47.9,101.5,107.5,1419.04
2012-04-03,104.5,130.3,46.81,101.8,109.2,1413.38
2012-04-04,101.9,125.9,45.6,100.6,107.2,1398.96
2012-04-10,100.7,123.3,44,98.75,106.9,1358.59
2012-04-11,99.9,122.1,42.95,97,106.2,1368.71
2012-04-12,100.7,125.2,43.54,98.7,109.2,1387.57
2012-04-13,99,124.4,43.95,99,107.6,1370.26
2012-04-16,98.8,122.6,44.05,97.5,108.1,1369.57
2012-04-17,101.5,126.4,44.75,99.75,108.4,1390.78
2012-04-18,102.6,126,45.7,97.25,109.8,1385.14
2012-04-19,102.5,126.3,45.69,97.9,109.9,1376.92
2012-04-20,102.5,123.6,45.45,99,110.1,1378.53
2012-04-23,101.5,120.5,45.4,96.65,106.7,1366.94
2012-04-24,100,120.8,45.34,97.5,106.3,1371.97
2012-04-25,100,121.5,45.24,99.5,105.1,1390.69
2012-04-26,100,120.2,45.25,97.85,105.9,1399.98
2012-04-27,100,126.9,45,99.35,105.9,1403.36
2012-04-30,100,128,44.8,97.7,106.1,1397.91
2012-05-01,100.9,128,45.39,98.75,106.1,1405.82
2012-05-02,101.2,128.5,45.36,101.1,104.7,1402.31
2012-05-03,101.6,128.3,45,101.1,106.8,1391.57
2012-05-07,101.1,125.5,44.33,98.05,106.2,1369.58
2012-05-08,100.1,124.6,43.8,97.5,105.5,1363.72
2012-05-09,99.1,122,42.55,93,104,1354.58
2012-05-10,100,123.1,43.35,94.4,103.6,1357.99
2012-05-11,100.3,123.7,42.83,94.4,104.8,1353.39
2012-05-14,98.5,120.5,41.25,92.5,103.9,1338.35
2012-05-15,95.9,118.6,41,92.55,103.8,1330.66
2012-05-16,95,118.5,42.87,92.3,104.6,1324.8
2012-05-21,94.5,117.2,42.09,92,104.5,1315.99
2012-05-22,95,121.7,42.38,95.6,103.9,1316.63
2012-05-23,94.5,119.3,42.41,94.05,102.5,1318.86
2012-05-24,94.5,122.8,43.1,95.7,104.4,1320.68
2012-05-25,96,123,42.63,96,106,1317.82
2012-05-29,96.6,125.9,43,97.35,107.9,1332.42
2012-05-30,94.8,120.6,42.21,95.85,106.8,1313.32
2012-05-31,93.8,116.7,42,98.4,105.6,1310.33
2012-06-01,92.6,112.9,41.5,95.15,104.2,1278.04
2012-06-04,93,111.2,42.95,92.85,102.8,1278.18
2012-06-06,94.7,113.6,42.69,93,103.3,1315.13
2012-06-07,97.5,116,43.34,95.45,105,1314.99
2012-06-08,98,114.4,42.98,95.75,105.1,1325.66
2012-06-11,101,113.5,43.15,96,106,1308.93
2012-06-12,100,112.3,43.2,96.2,106,1324.18
2012-06-13,98.1,109.8,43.01,96.8,106,1314.88
2012-06-14,94.1,109.9,44.59,95.2,105,1329.1
2012-06-15,96.5,112.1,44.15,94.15,104.6,1342.84
2012-06-18,97.7,111.9,45.6,94.5,106.2,1344.78
2012-06-19,98.5,114.1,50.05,95.7,106.8,1357.98
2012-06-20,99.9,116.5,48.8,98.2,105.5,1355.69
2012-06-21,99.8,114.7,51.45,97.85,104.9,1325.51
2012-06-22,97.5,112.9,53.3,94.4,105.3,1335.02
2012-06-25,97,110.7,54.9,94.6,104.3,1313.72
2012-06-26,95,110,54.8,93.15,103.6,1319.99
2012-06-27,97.5,111.2,55.05,93.9,104.3,1331.85
2012-06-28,97.7,111.8,58.9,91.95,103.5,1329.04
2012-06-29,100.9,116.1,58.45,94.95,105.3,1362.16
2012-07-02,98,116.5,56.5,96.35,106.1,1365.51
2012-07-03,97.8,119.2,56.25,95.55,107.9,1374.02
2012-07-04,98,119.7,56.5,95.7,107.3,1370.8
2012-07-05,99,118.5,57,95,107.5,1367.58
2012-07-06,97.8,117.1,56.8,93.75,107.6,1354.68
2012-07-09,97.2,117,59.2,94.5,107.3,1352.46
2012-07-10,99.3,118.6,59.45,95,108.4,1341.47
2012-07-11,98.4,117.7,59.5,95.4,108.8,1341.45
2012-07-12,94.8,116,63,94.85,107.7,1334.76
2012-07-13,95.3,117.2,64.25,95.6,107.9,1356.78
2012-07-16,96.6,120,63.8,98.3,109,1353.64
2012-07-17,97,119.8,63.1,95.8,109.6,1363.67
2012-07-18,98.6,120.8,63,97.8,111.5,1372.78
2012-07-19,100.5,123.3,64.1,98.85,114.6,1376.51
2012-07-20,100,122.6,63,97.8,113.5,1362.66
2012-07-23,99.9,120.4,61.7,96,110.6,1350.52
2012-07-24,99.3,119.9,64.4,97.25,111.3,1338.31
2012-07-25,99,119.1,64.1,96.8,110.7,1337.89
2012-07-26,100,121.3,64.05,97.35,113.3,1360.02
2012-07-27,99.3,122.9,63.7,99.15,113.9,1385.97
2012-07-30,99.2,123,62.8,98.85,115,1385.3
2012-07-31,98.7,129.9,62.1,98.1,114.3,1379.32
2012-08-01,98.9,128.9,62,96.7,112.6,1375.32
2012-08-02,97.5,127,62.2,96.05,112.8,1365
2012-08-03,99,130.2,63.5,98.5,113.3,1390.99
2012-08-06,100.4,131,63.3,99.25,114.7,1394.23
2012-08-07,100,131.8,63.65,98.8,115,1401.35
2012-08-08,101,131.2,63.9,98.2,113.4,1402.22
2012-08-09,102,132.9,63.9,98.35,114,1402.8
2012-08-10,103.4,131.2,62.4,97,111.5,1405.87
2012-08-13,103.3,131.4,63.8,99.7,110.3,1404.11
2012-08-14,103.2,132.2,63.3,101,110.2,1403.93
2012-08-15,101.3,132.3,62.7,102,111.4,1405.53
2012-08-16,101.3,133.1,64.2,103.8,103,1415.51
2012-08-17,101.6,133.2,65.1,103.3,101.5,1418.16
2012-08-20,104,132.3,65.05,102.2,101.6,1418.13
2012-08-21,104.2,132.8,66,103.9,101.2,1413.17
2012-08-22,101.7,130.6,69.95,101.4,99,1413.49
2012-08-23,100.6,130,69.85,103.5,99.58,1402.08
2012-08-24,100.4,128.3,69.5,101,99.64,1411.13
2012-08-27,99.9,129.5,69.65,100.9,99.66,1410.44
2012-08-28,99.3,129,68.15,101,100.1,1409.3
2012-08-29,100.1,129.3,67.85,100.6,101.2,1410.49
2012-08-30,101,128,78.75,100.3,101.9,1399.48
2012-08-31,102,128.9,78.5,100.9,102.2,1406.58
2012-09-03,105,130.8,83.3,101.4,102.2,1405.76
2012-09-04,104.4,130,79.7,101.6,102.1,1404.94
2012-09-05,103.1,127.8,80,102.1,104.3,1403.44
2012-09-06,110,130.5,80.5,103,105,1432.12
2012-09-07,114.7,132,80,105.1,103.9,1437.92
2012-09-10,117,132.1,79.25,104.3,103,1429.08
2012-09-11,119.3,131.6,77,103.4,102.8,1433.56
2012-09-12,119,131.3,74.15,105.1,103.1,1436.56
2012-09-13,119.5,129.9,73.85,104.4,102.9,1459.99
2012-09-14,119.9,133.1,73.8,105.2,103.8,1465.77
2012-09-17,118,132,76.65,106.6,103.3,1461.19
2012-09-18,116.8,131.5,73.85,108.8,103.2,1459.32
2012-09-19,116.6,131.6,74,110,103,1461.05
2012-09-20,118.4,132.6,72.8,110,104.3,1460.26
2012-09-21,118.3,133.4,73.05,110.3,104.5,1460.15
2012-09-24,119.7,131.3,74.35,110.2,103.6,1456.89
2012-09-25,123.5,131.7,73.8,110.6,103.6,1441.59
2012-09-26,120,129.4,72.6,108,103.4,1433.32
2012-09-27,120,129.6,72.25,108.2,104,1447.15
2012-09-28,123.9,130.4,72.95,109.4,104,1440.67
2012-10-01,125.5,131.6,73.7,109,103.4,1444.49
2012-10-02,125.6,130.9,75.15,107.7,105.3,1445.75
2012-10-03,126.8,129.6,75.95,107.8,105.7,1450.99
2012-10-04,128,128.5,77.75,107.7,105.1,1461.4
2012-10-05,130,129,78.9,108.4,106.2,1460.93
2012-10-08,130.1,128,78.2,107.5,105.6,1455.88
2012-10-09,128.4,127.3,79.25,106.5,104.9,1441.48
2012-10-10,126.3,126.3,78.5,105,104.5,1432.56
2012-10-11,125.9,126.7,82.05,105.7,105,1432.84
2012-10-12,124.4,126.3,82.05,106,104,1428.59
2012-10-15,125.9,125.3,81.9,105.5,103.9,1440.13
2012-10-16,126.2,125.3,83.55,106.8,104.8,1454.92
2012-10-17,127.1,125,86.85,107,104.9,1460.91
2012-10-18,127.1,124.2,86.2,106.8,105.2,1457.34
2012-10-19,125.8,124.7,87,105.6,106,1433.19
2012-10-22,124.9,124.6,84.85,107,104.9,1433.82
2012-10-23,124.6,124.1,82.85,106.9,103.6,1413.11
2012-10-24,124.5,123.7,83.5,106.2,103.7,1408.75
2012-10-25,125.4,128,83.4,107.1,103.4,1412.97
2012-10-26,125.3,128.2,82.95,106.4,102.9,1411.94
2012-10-29,126.1,129.5,82.5,107.7,101.7,1412.01333333333
2012-10-30,126.4,130.5,80.6,106.1,100.8,1412.08666666667
2012-10-31,125.9,129.4,80.2,105.3,99,1412.16
2012-11-01,125.4,130.6,83.9,105.4,100.1,1427.59
2012-11-02,125.9,132.8,83,107.2,99.9,1414.2
2012-11-05,126,133.7,81.4,108.1,99.04,1417.26
2012-11-06,126.3,133.6,81,106.8,98.8,1428.39
2012-11-07,125.9,132.1,81.4,105.1,93.76,1394.53
2012-11-08,125.5,132.3,81.4,105,92.12,1377.51
2012-11-09,126.4,132.4,79.35,104.4,92.68,1379.85
2012-11-12,126.3,133.2,78.95,104.5,92.58,1380.03
2012-11-13,126.7,132.6,75.6,103.5,92.02,1374.53
2012-11-14,127.9,131.5,74.3,102.2,91.72,1355.49
2012-11-15,125.8,128.9,70.7,102.1,91.08,1353.33
2012-11-16,125.2,129,69.5,102,90.98,1359.88
2012-11-19,125.7,130.2,70.05,103.1,91.42,1386.89
2012-11-20,126.1,130.8,71.75,103.9,92.46,1387.81
2012-11-21,127,133,71.25,103.7,92.72,1391.03
2012-11-22,130,135.3,72,105.2,93.14,1400.09
2012-11-23,130.9,135.3,72.25,106.5,95.04,1409.15
2012-11-26,131.2,134.9,70.25,103.8,93.92,1406.29
2012-11-27,126.8,134.7,70.8,104.5,93.5,1398.94
2012-11-28,123.4,132.2,69,102,92.8,1409.93
2012-11-29,125.9,134.7,70.95,103.2,93.78,1415.95
2012-11-30,127.5,135.4,76.25,103.1,93.2,1416.18
2012-12-03,127,135.7,75.4,104.9,93.14,1409.46
2012-12-04,127.2,134,76,104.9,92.8,1407.05
2012-12-05,127.4,136.9,80.55,105.8,94.06,1409.28
2012-12-06,128.4,140.1,80.45,106.5,96.08,1413.94
2012-12-07,128.5,139,80.2,106.1,98.8,1418.07
2012-12-10,126.6,139,82.55,104.8,98.86,1418.55
2012-12-11,127.5,140.2,82,103.6,99.4,1427.84
